,vector_feature,fold,layer,test_feature,predicted_feature,accuracy
5200,improbable,4,13,probable,probable,0.875
5201,improbable,4,13,probable,improbable,0.07142857142857142
5202,improbable,4,13,probable,impossible,0.017857142857142856
5203,improbable,4,13,probable,inconceivable,0.03571428571428571
5204,improbable,4,13,improbable,probable,0.23214285714285715
5205,improbable,4,13,improbable,improbable,0.6964285714285714
5206,improbable,4,13,improbable,impossible,0.03571428571428571
5207,improbable,4,13,improbable,inconceivable,0.03571428571428571
5208,improbable,4,13,impossible,probable,0.07142857142857142
5209,improbable,4,13,impossible,improbable,0.23214285714285715
5210,improbable,4,13,impossible,impossible,0.5178571428571429
5211,improbable,4,13,impossible,inconceivable,0.17857142857142858
5212,improbable,4,13,inconceivable,probable,0.16071428571428573
5213,improbable,4,13,inconceivable,improbable,0.21428571428571427
5214,improbable,4,13,inconceivable,impossible,0.125
5215,improbable,4,13,inconceivable,inconceivable,0.5
5216,improbable,4,14,probable,probable,0.9107142857142857
5217,improbable,4,14,probable,improbable,0.08928571428571429
5218,improbable,4,14,probable,impossible,0.0
5219,improbable,4,14,probable,inconceivable,0.0
5220,improbable,4,14,improbable,probable,0.19642857142857142
5221,improbable,4,14,improbable,improbable,0.5714285714285714
5222,improbable,4,14,improbable,impossible,0.08928571428571429
5223,improbable,4,14,improbable,inconceivable,0.14285714285714285
5224,improbable,4,14,impossible,probable,0.08928571428571429
5225,improbable,4,14,impossible,improbable,0.23214285714285715
5226,improbable,4,14,impossible,impossible,0.5714285714285714
5227,improbable,4,14,impossible,inconceivable,0.10714285714285714
5228,improbable,4,14,inconceivable,probable,0.08928571428571429
5229,improbable,4,14,inconceivable,improbable,0.21428571428571427
5230,improbable,4,14,inconceivable,impossible,0.08928571428571429
5231,improbable,4,14,inconceivable,inconceivable,0.6071428571428571
5232,improbable,4,15,probable,probable,0.8571428571428571
5233,improbable,4,15,probable,improbable,0.03571428571428571
5234,improbable,4,15,probable,impossible,0.03571428571428571
5235,improbable,4,15,probable,inconceivable,0.07142857142857142
5236,improbable,4,15,improbable,probable,0.17857142857142858
5237,improbable,4,15,improbable,improbable,0.6428571428571429
5238,improbable,4,15,improbable,impossible,0.14285714285714285
5239,improbable,4,15,improbable,inconceivable,0.03571428571428571
5240,improbable,4,15,impossible,probable,0.08928571428571429
5241,improbable,4,15,impossible,improbable,0.14285714285714285
5242,improbable,4,15,impossible,impossible,0.6964285714285714
5243,improbable,4,15,impossible,inconceivable,0.07142857142857142
5244,improbable,4,15,inconceivable,probable,0.14285714285714285
5245,improbable,4,15,inconceivable,improbable,0.19642857142857142
5246,improbable,4,15,inconceivable,impossible,0.10714285714285714
5247,improbable,4,15,inconceivable,inconceivable,0.5535714285714286
5248,improbable,4,16,probable,probable,0.8571428571428571
5249,improbable,4,16,probable,improbable,0.05357142857142857
5250,improbable,4,16,probable,impossible,0.03571428571428571
5251,improbable,4,16,probable,inconceivable,0.05357142857142857
5252,improbable,4,16,improbable,probable,0.26785714285714285
5253,improbable,4,16,improbable,improbable,0.5357142857142857
5254,improbable,4,16,improbable,impossible,0.10714285714285714
5255,improbable,4,16,improbable,inconceivable,0.08928571428571429
5256,improbable,4,16,impossible,probable,0.14285714285714285
5257,improbable,4,16,impossible,improbable,0.25
5258,improbable,4,16,impossible,impossible,0.48214285714285715
5259,improbable,4,16,impossible,inconceivable,0.125
5260,improbable,4,16,inconceivable,probable,0.14285714285714285
5261,improbable,4,16,inconceivable,improbable,0.2857142857142857
5262,improbable,4,16,inconceivable,impossible,0.05357142857142857
5263,improbable,4,16,inconceivable,inconceivable,0.5178571428571429
5264,improbable,4,17,probable,probable,0.8571428571428571
5265,improbable,4,17,probable,improbable,0.05357142857142857
5266,improbable,4,17,probable,impossible,0.017857142857142856
5267,improbable,4,17,probable,inconceivable,0.07142857142857142
5268,improbable,4,17,improbable,probable,0.25
5269,improbable,4,17,improbable,improbable,0.48214285714285715
5270,improbable,4,17,improbable,impossible,0.125
5271,improbable,4,17,improbable,inconceivable,0.14285714285714285
5272,improbable,4,17,impossible,probable,0.21428571428571427
5273,improbable,4,17,impossible,improbable,0.23214285714285715
5274,improbable,4,17,impossible,impossible,0.5
5275,improbable,4,17,impossible,inconceivable,0.05357142857142857
5276,improbable,4,17,inconceivable,probable,0.16071428571428573
5277,improbable,4,17,inconceivable,improbable,0.23214285714285715
5278,improbable,4,17,inconceivable,impossible,0.05357142857142857
5279,improbable,4,17,inconceivable,inconceivable,0.5535714285714286
5280,improbable,4,18,probable,probable,0.875
5281,improbable,4,18,probable,improbable,0.05357142857142857
5282,improbable,4,18,probable,impossible,0.03571428571428571
5283,improbable,4,18,probable,inconceivable,0.03571428571428571
5284,improbable,4,18,improbable,probable,0.25
5285,improbable,4,18,improbable,improbable,0.5
5286,improbable,4,18,improbable,impossible,0.10714285714285714
5287,improbable,4,18,improbable,inconceivable,0.14285714285714285
5288,improbable,4,18,impossible,probable,0.05357142857142857
5289,improbable,4,18,impossible,improbable,0.17857142857142858
5290,improbable,4,18,impossible,impossible,0.625
5291,improbable,4,18,impossible,inconceivable,0.14285714285714285
5292,improbable,4,18,inconceivable,probable,0.17857142857142858
5293,improbable,4,18,inconceivable,improbable,0.17857142857142858
5294,improbable,4,18,inconceivable,impossible,0.03571428571428571
5295,improbable,4,18,inconceivable,inconceivable,0.6071428571428571
5296,improbable,4,19,probable,probable,0.8928571428571429
5297,improbable,4,19,probable,improbable,0.03571428571428571
5298,improbable,4,19,probable,impossible,0.03571428571428571
5299,improbable,4,19,probable,inconceivable,0.03571428571428571
5300,improbable,4,19,improbable,probable,0.2857142857142857
5301,improbable,4,19,improbable,improbable,0.5178571428571429
5302,improbable,4,19,improbable,impossible,0.08928571428571429
5303,improbable,4,19,improbable,inconceivable,0.10714285714285714
5304,improbable,4,19,impossible,probable,0.16071428571428573
5305,improbable,4,19,impossible,improbable,0.23214285714285715
5306,improbable,4,19,impossible,impossible,0.5535714285714286
5307,improbable,4,19,impossible,inconceivable,0.05357142857142857
5308,improbable,4,19,inconceivable,probable,0.10714285714285714
5309,improbable,4,19,inconceivable,improbable,0.21428571428571427
5310,improbable,4,19,inconceivable,impossible,0.16071428571428573
5311,improbable,4,19,inconceivable,inconceivable,0.5178571428571429
5312,improbable,4,20,probable,probable,0.875
5313,improbable,4,20,probable,improbable,0.0
5314,improbable,4,20,probable,impossible,0.05357142857142857
5315,improbable,4,20,probable,inconceivable,0.07142857142857142
5316,improbable,4,20,improbable,probable,0.21428571428571427
5317,improbable,4,20,improbable,improbable,0.5357142857142857
5318,improbable,4,20,improbable,impossible,0.16071428571428573
5319,improbable,4,20,improbable,inconceivable,0.08928571428571429
5320,improbable,4,20,impossible,probable,0.10714285714285714
5321,improbable,4,20,impossible,improbable,0.17857142857142858
5322,improbable,4,20,impossible,impossible,0.6071428571428571
5323,improbable,4,20,impossible,inconceivable,0.10714285714285714
5324,improbable,4,20,inconceivable,probable,0.07142857142857142
5325,improbable,4,20,inconceivable,improbable,0.19642857142857142
5326,improbable,4,20,inconceivable,impossible,0.08928571428571429
5327,improbable,4,20,inconceivable,inconceivable,0.6428571428571429
5328,improbable,4,21,probable,probable,0.8928571428571429
5329,improbable,4,21,probable,improbable,0.03571428571428571
5330,improbable,4,21,probable,impossible,0.017857142857142856
5331,improbable,4,21,probable,inconceivable,0.05357142857142857
5332,improbable,4,21,improbable,probable,0.25
5333,improbable,4,21,improbable,improbable,0.5357142857142857
5334,improbable,4,21,improbable,impossible,0.14285714285714285
5335,improbable,4,21,improbable,inconceivable,0.07142857142857142
5336,improbable,4,21,impossible,probable,0.16071428571428573
5337,improbable,4,21,impossible,improbable,0.21428571428571427
5338,improbable,4,21,impossible,impossible,0.5892857142857143
5339,improbable,4,21,impossible,inconceivable,0.03571428571428571
5340,improbable,4,21,inconceivable,probable,0.05357142857142857
5341,improbable,4,21,inconceivable,improbable,0.21428571428571427
5342,improbable,4,21,inconceivable,impossible,0.03571428571428571
5343,improbable,4,21,inconceivable,inconceivable,0.6964285714285714
5344,improbable,4,22,probable,probable,0.8928571428571429
5345,improbable,4,22,probable,improbable,0.07142857142857142
5346,improbable,4,22,probable,impossible,0.0
5347,improbable,4,22,probable,inconceivable,0.03571428571428571
5348,improbable,4,22,improbable,probable,0.19642857142857142
5349,improbable,4,22,improbable,improbable,0.5714285714285714
5350,improbable,4,22,improbable,impossible,0.14285714285714285
5351,improbable,4,22,improbable,inconceivable,0.08928571428571429
5352,improbable,4,22,impossible,probable,0.23214285714285715
5353,improbable,4,22,impossible,improbable,0.19642857142857142
5354,improbable,4,22,impossible,impossible,0.5
5355,improbable,4,22,impossible,inconceivable,0.07142857142857142
5356,improbable,4,22,inconceivable,probable,0.25
5357,improbable,4,22,inconceivable,improbable,0.25
5358,improbable,4,22,inconceivable,impossible,0.07142857142857142
5359,improbable,4,22,inconceivable,inconceivable,0.42857142857142855
5360,improbable,4,23,probable,probable,0.875
5361,improbable,4,23,probable,improbable,0.017857142857142856
5362,improbable,4,23,probable,impossible,0.03571428571428571
5363,improbable,4,23,probable,inconceivable,0.07142857142857142
5364,improbable,4,23,improbable,probable,0.25
5365,improbable,4,23,improbable,improbable,0.5357142857142857
5366,improbable,4,23,improbable,impossible,0.07142857142857142
5367,improbable,4,23,improbable,inconceivable,0.14285714285714285
5368,improbable,4,23,impossible,probable,0.17857142857142858
5369,improbable,4,23,impossible,improbable,0.19642857142857142
5370,improbable,4,23,impossible,impossible,0.39285714285714285
5371,improbable,4,23,impossible,inconceivable,0.23214285714285715
5372,improbable,4,23,inconceivable,probable,0.17857142857142858
5373,improbable,4,23,inconceivable,improbable,0.125
5374,improbable,4,23,inconceivable,impossible,0.03571428571428571
5375,improbable,4,23,inconceivable,inconceivable,0.6607142857142857
5376,improbable,4,24,probable,probable,0.875
5377,improbable,4,24,probable,improbable,0.08928571428571429
5378,improbable,4,24,probable,impossible,0.017857142857142856
5379,improbable,4,24,probable,inconceivable,0.017857142857142856
5380,improbable,4,24,improbable,probable,0.19642857142857142
5381,improbable,4,24,improbable,improbable,0.7321428571428571
5382,improbable,4,24,improbable,impossible,0.05357142857142857
5383,improbable,4,24,improbable,inconceivable,0.017857142857142856
5384,improbable,4,24,impossible,probable,0.08928571428571429
5385,improbable,4,24,impossible,improbable,0.25
5386,improbable,4,24,impossible,impossible,0.5535714285714286
5387,improbable,4,24,impossible,inconceivable,0.10714285714285714
5388,improbable,4,24,inconceivable,probable,0.16071428571428573
5389,improbable,4,24,inconceivable,improbable,0.3392857142857143
5390,improbable,4,24,inconceivable,impossible,0.05357142857142857
5391,improbable,4,24,inconceivable,inconceivable,0.44642857142857145
5392,improbable,4,25,probable,probable,0.9285714285714286
5393,improbable,4,25,probable,improbable,0.05357142857142857
5394,improbable,4,25,probable,impossible,0.0
5395,improbable,4,25,probable,inconceivable,0.017857142857142856
5396,improbable,4,25,improbable,probable,0.2857142857142857
5397,improbable,4,25,improbable,improbable,0.5
5398,improbable,4,25,improbable,impossible,0.08928571428571429
5399,improbable,4,25,improbable,inconceivable,0.125
5400,improbable,4,25,impossible,probable,0.125
5401,improbable,4,25,impossible,improbable,0.23214285714285715
5402,improbable,4,25,impossible,impossible,0.5535714285714286
5403,improbable,4,25,impossible,inconceivable,0.08928571428571429
5404,improbable,4,25,inconceivable,probable,0.21428571428571427
5405,improbable,4,25,inconceivable,improbable,0.17857142857142858
5406,improbable,4,25,inconceivable,impossible,0.10714285714285714
5407,improbable,4,25,inconceivable,inconceivable,0.5
5408,impossible,4,0,probable,probable,0.7857142857142857
5409,impossible,4,0,probable,improbable,0.07142857142857142
5410,impossible,4,0,probable,impossible,0.07142857142857142
5411,impossible,4,0,probable,inconceivable,0.07142857142857142
5412,impossible,4,0,improbable,probable,0.26785714285714285
5413,impossible,4,0,improbable,improbable,0.5357142857142857
5414,impossible,4,0,improbable,impossible,0.08928571428571429
5415,impossible,4,0,improbable,inconceivable,0.10714285714285714
5416,impossible,4,0,impossible,probable,0.23214285714285715
5417,impossible,4,0,impossible,improbable,0.10714285714285714
5418,impossible,4,0,impossible,impossible,0.5535714285714286
5419,impossible,4,0,impossible,inconceivable,0.10714285714285714
5420,impossible,4,0,inconceivable,probable,0.21428571428571427
5421,impossible,4,0,inconceivable,improbable,0.17857142857142858
5422,impossible,4,0,inconceivable,impossible,0.07142857142857142
5423,impossible,4,0,inconceivable,inconceivable,0.5357142857142857
5424,impossible,4,1,probable,probable,0.8214285714285714
5425,impossible,4,1,probable,improbable,0.10714285714285714
5426,impossible,4,1,probable,impossible,0.017857142857142856
5427,impossible,4,1,probable,inconceivable,0.05357142857142857
5428,impossible,4,1,improbable,probable,0.39285714285714285
5429,impossible,4,1,improbable,improbable,0.39285714285714285
5430,impossible,4,1,improbable,impossible,0.07142857142857142
5431,impossible,4,1,improbable,inconceivable,0.14285714285714285
5432,impossible,4,1,impossible,probable,0.2857142857142857
5433,impossible,4,1,impossible,improbable,0.14285714285714285
5434,impossible,4,1,impossible,impossible,0.42857142857142855
5435,impossible,4,1,impossible,inconceivable,0.14285714285714285
5436,impossible,4,1,inconceivable,probable,0.14285714285714285
5437,impossible,4,1,inconceivable,improbable,0.125
5438,impossible,4,1,inconceivable,impossible,0.14285714285714285
5439,impossible,4,1,inconceivable,inconceivable,0.5892857142857143
5440,impossible,4,2,probable,probable,0.8392857142857143
5441,impossible,4,2,probable,improbable,0.08928571428571429
5442,impossible,4,2,probable,impossible,0.05357142857142857
5443,impossible,4,2,probable,inconceivable,0.017857142857142856
5444,impossible,4,2,improbable,probable,0.39285714285714285
5445,impossible,4,2,improbable,improbable,0.44642857142857145
5446,impossible,4,2,improbable,impossible,0.10714285714285714
5447,impossible,4,2,improbable,inconceivable,0.05357142857142857
5448,impossible,4,2,impossible,probable,0.21428571428571427
5449,impossible,4,2,impossible,improbable,0.10714285714285714
5450,impossible,4,2,impossible,impossible,0.48214285714285715
5451,impossible,4,2,impossible,inconceivable,0.19642857142857142
5452,impossible,4,2,inconceivable,probable,0.10714285714285714
5453,impossible,4,2,inconceivable,improbable,0.17857142857142858
5454,impossible,4,2,inconceivable,impossible,0.08928571428571429
5455,impossible,4,2,inconceivable,inconceivable,0.625
5456,impossible,4,3,probable,probable,0.7678571428571429
5457,impossible,4,3,probable,improbable,0.14285714285714285
5458,impossible,4,3,probable,impossible,0.07142857142857142
5459,impossible,4,3,probable,inconceivable,0.017857142857142856
5460,impossible,4,3,improbable,probable,0.2857142857142857
5461,impossible,4,3,improbable,improbable,0.625
5462,impossible,4,3,improbable,impossible,0.07142857142857142
5463,impossible,4,3,improbable,inconceivable,0.017857142857142856
5464,impossible,4,3,impossible,probable,0.19642857142857142
5465,impossible,4,3,impossible,improbable,0.125
5466,impossible,4,3,impossible,impossible,0.5
5467,impossible,4,3,impossible,inconceivable,0.17857142857142858
5468,impossible,4,3,inconceivable,probable,0.07142857142857142
5469,impossible,4,3,inconceivable,improbable,0.08928571428571429
5470,impossible,4,3,inconceivable,impossible,0.07142857142857142
5471,impossible,4,3,inconceivable,inconceivable,0.7678571428571429
5472,impossible,4,4,probable,probable,0.875
5473,impossible,4,4,probable,improbable,0.08928571428571429
5474,impossible,4,4,probable,impossible,0.03571428571428571
5475,impossible,4,4,probable,inconceivable,0.0
5476,impossible,4,4,improbable,probable,0.375
5477,impossible,4,4,improbable,improbable,0.48214285714285715
5478,impossible,4,4,improbable,impossible,0.08928571428571429
5479,impossible,4,4,improbable,inconceivable,0.05357142857142857
5480,impossible,4,4,impossible,probable,0.17857142857142858
5481,impossible,4,4,impossible,improbable,0.14285714285714285
5482,impossible,4,4,impossible,impossible,0.5178571428571429
5483,impossible,4,4,impossible,inconceivable,0.16071428571428573
5484,impossible,4,4,inconceivable,probable,0.05357142857142857
5485,impossible,4,4,inconceivable,improbable,0.125
5486,impossible,4,4,inconceivable,impossible,0.14285714285714285
5487,impossible,4,4,inconceivable,inconceivable,0.6785714285714286
5488,impossible,4,5,probable,probable,0.9285714285714286
5489,impossible,4,5,probable,improbable,0.017857142857142856
5490,impossible,4,5,probable,impossible,0.05357142857142857
5491,impossible,4,5,probable,inconceivable,0.0
5492,impossible,4,5,improbable,probable,0.30357142857142855
5493,impossible,4,5,improbable,improbable,0.5714285714285714
5494,impossible,4,5,improbable,impossible,0.10714285714285714
5495,impossible,4,5,improbable,inconceivable,0.017857142857142856
5496,impossible,4,5,impossible,probable,0.08928571428571429
5497,impossible,4,5,impossible,improbable,0.10714285714285714
5498,impossible,4,5,impossible,impossible,0.6428571428571429
5499,impossible,4,5,impossible,inconceivable,0.16071428571428573
5500,impossible,4,5,inconceivable,probable,0.017857142857142856
5501,impossible,4,5,inconceivable,improbable,0.08928571428571429
5502,impossible,4,5,inconceivable,impossible,0.08928571428571429
5503,impossible,4,5,inconceivable,inconceivable,0.8035714285714286
5504,impossible,4,6,probable,probable,0.8571428571428571
5505,impossible,4,6,probable,improbable,0.125
5506,impossible,4,6,probable,impossible,0.0
5507,impossible,4,6,probable,inconceivable,0.017857142857142856
5508,impossible,4,6,improbable,probable,0.25
5509,impossible,4,6,improbable,improbable,0.6428571428571429
5510,impossible,4,6,improbable,impossible,0.07142857142857142
5511,impossible,4,6,improbable,inconceivable,0.03571428571428571
5512,impossible,4,6,impossible,probable,0.16071428571428573
5513,impossible,4,6,impossible,improbable,0.07142857142857142
5514,impossible,4,6,impossible,impossible,0.5892857142857143
5515,impossible,4,6,impossible,inconceivable,0.17857142857142858
5516,impossible,4,6,inconceivable,probable,0.0
5517,impossible,4,6,inconceivable,improbable,0.07142857142857142
5518,impossible,4,6,inconceivable,impossible,0.08928571428571429
5519,impossible,4,6,inconceivable,inconceivable,0.8392857142857143
5520,impossible,4,7,probable,probable,0.8392857142857143
5521,impossible,4,7,probable,improbable,0.16071428571428573
5522,impossible,4,7,probable,impossible,0.0
5523,impossible,4,7,probable,inconceivable,0.0
5524,impossible,4,7,improbable,probable,0.16071428571428573
5525,impossible,4,7,improbable,improbable,0.6785714285714286
5526,impossible,4,7,improbable,impossible,0.10714285714285714
5527,impossible,4,7,improbable,inconceivable,0.05357142857142857
5528,impossible,4,7,impossible,probable,0.03571428571428571
5529,impossible,4,7,impossible,improbable,0.21428571428571427
5530,impossible,4,7,impossible,impossible,0.625
5531,impossible,4,7,impossible,inconceivable,0.125
5532,impossible,4,7,inconceivable,probable,0.0
5533,impossible,4,7,inconceivable,improbable,0.16071428571428573
5534,impossible,4,7,inconceivable,impossible,0.17857142857142858
5535,impossible,4,7,inconceivable,inconceivable,0.6607142857142857
5536,impossible,4,8,probable,probable,0.8928571428571429
5537,impossible,4,8,probable,improbable,0.10714285714285714
5538,impossible,4,8,probable,impossible,0.0
5539,impossible,4,8,probable,inconceivable,0.0
5540,impossible,4,8,improbable,probable,0.2857142857142857
5541,impossible,4,8,improbable,improbable,0.6428571428571429
5542,impossible,4,8,improbable,impossible,0.05357142857142857
5543,impossible,4,8,improbable,inconceivable,0.017857142857142856
5544,impossible,4,8,impossible,probable,0.14285714285714285
5545,impossible,4,8,impossible,improbable,0.17857142857142858
5546,impossible,4,8,impossible,impossible,0.4642857142857143
5547,impossible,4,8,impossible,inconceivable,0.21428571428571427
5548,impossible,4,8,inconceivable,probable,0.03571428571428571
5549,impossible,4,8,inconceivable,improbable,0.10714285714285714
5550,impossible,4,8,inconceivable,impossible,0.125
5551,impossible,4,8,inconceivable,inconceivable,0.7321428571428571
5552,impossible,4,9,probable,probable,0.8214285714285714
5553,impossible,4,9,probable,improbable,0.14285714285714285
5554,impossible,4,9,probable,impossible,0.03571428571428571
5555,impossible,4,9,probable,inconceivable,0.0
5556,impossible,4,9,improbable,probable,0.26785714285714285
5557,impossible,4,9,improbable,improbable,0.6607142857142857
5558,impossible,4,9,improbable,impossible,0.017857142857142856
5559,impossible,4,9,improbable,inconceivable,0.05357142857142857
5560,impossible,4,9,impossible,probable,0.17857142857142858
5561,impossible,4,9,impossible,improbable,0.10714285714285714
5562,impossible,4,9,impossible,impossible,0.5
5563,impossible,4,9,impossible,inconceivable,0.21428571428571427
5564,impossible,4,9,inconceivable,probable,0.0
5565,impossible,4,9,inconceivable,improbable,0.10714285714285714
5566,impossible,4,9,inconceivable,impossible,0.125
5567,impossible,4,9,inconceivable,inconceivable,0.7678571428571429
5568,impossible,4,10,probable,probable,0.9107142857142857
5569,impossible,4,10,probable,improbable,0.07142857142857142
5570,impossible,4,10,probable,impossible,0.017857142857142856
5571,impossible,4,10,probable,inconceivable,0.0
5572,impossible,4,10,improbable,probable,0.375
5573,impossible,4,10,improbable,improbable,0.5535714285714286
5574,impossible,4,10,improbable,impossible,0.05357142857142857
5575,impossible,4,10,improbable,inconceivable,0.017857142857142856
5576,impossible,4,10,impossible,probable,0.07142857142857142
5577,impossible,4,10,impossible,improbable,0.16071428571428573
5578,impossible,4,10,impossible,impossible,0.5178571428571429
5579,impossible,4,10,impossible,inconceivable,0.25
5580,impossible,4,10,inconceivable,probable,0.05357142857142857
5581,impossible,4,10,inconceivable,improbable,0.08928571428571429
5582,impossible,4,10,inconceivable,impossible,0.14285714285714285
5583,impossible,4,10,inconceivable,inconceivable,0.7142857142857143
5584,impossible,4,11,probable,probable,0.875
5585,impossible,4,11,probable,improbable,0.125
5586,impossible,4,11,probable,impossible,0.0
5587,impossible,4,11,probable,inconceivable,0.0
5588,impossible,4,11,improbable,probable,0.25
5589,impossible,4,11,improbable,improbable,0.5892857142857143
5590,impossible,4,11,improbable,impossible,0.10714285714285714
5591,impossible,4,11,improbable,inconceivable,0.05357142857142857
5592,impossible,4,11,impossible,probable,0.05357142857142857
5593,impossible,4,11,impossible,improbable,0.14285714285714285
5594,impossible,4,11,impossible,impossible,0.6071428571428571
5595,impossible,4,11,impossible,inconceivable,0.19642857142857142
5596,impossible,4,11,inconceivable,probable,0.03571428571428571
5597,impossible,4,11,inconceivable,improbable,0.08928571428571429
5598,impossible,4,11,inconceivable,impossible,0.21428571428571427
5599,impossible,4,11,inconceivable,inconceivable,0.6607142857142857
5600,impossible,4,12,probable,probable,0.9107142857142857
5601,impossible,4,12,probable,improbable,0.07142857142857142
5602,impossible,4,12,probable,impossible,0.017857142857142856
5603,impossible,4,12,probable,inconceivable,0.0
5604,impossible,4,12,improbable,probable,0.2857142857142857
5605,impossible,4,12,improbable,improbable,0.625
5606,impossible,4,12,improbable,impossible,0.03571428571428571
5607,impossible,4,12,improbable,inconceivable,0.05357142857142857
5608,impossible,4,12,impossible,probable,0.05357142857142857
5609,impossible,4,12,impossible,improbable,0.21428571428571427
5610,impossible,4,12,impossible,impossible,0.5178571428571429
5611,impossible,4,12,impossible,inconceivable,0.21428571428571427
5612,impossible,4,12,inconceivable,probable,0.017857142857142856
5613,impossible,4,12,inconceivable,improbable,0.14285714285714285
5614,impossible,4,12,inconceivable,impossible,0.16071428571428573
5615,impossible,4,12,inconceivable,inconceivable,0.6785714285714286
5616,impossible,4,13,probable,probable,0.9107142857142857
5617,impossible,4,13,probable,improbable,0.08928571428571429
5618,impossible,4,13,probable,impossible,0.0
5619,impossible,4,13,probable,inconceivable,0.0
5620,impossible,4,13,improbable,probable,0.23214285714285715
5621,impossible,4,13,improbable,improbable,0.6071428571428571
5622,impossible,4,13,improbable,impossible,0.03571428571428571
5623,impossible,4,13,improbable,inconceivable,0.125
5624,impossible,4,13,impossible,probable,0.10714285714285714
5625,impossible,4,13,impossible,improbable,0.10714285714285714
5626,impossible,4,13,impossible,impossible,0.5357142857142857
5627,impossible,4,13,impossible,inconceivable,0.25
5628,impossible,4,13,inconceivable,probable,0.07142857142857142
5629,impossible,4,13,inconceivable,improbable,0.07142857142857142
5630,impossible,4,13,inconceivable,impossible,0.23214285714285715
5631,impossible,4,13,inconceivable,inconceivable,0.625
5632,impossible,4,14,probable,probable,0.8035714285714286
5633,impossible,4,14,probable,improbable,0.17857142857142858
5634,impossible,4,14,probable,impossible,0.017857142857142856
5635,impossible,4,14,probable,inconceivable,0.0
5636,impossible,4,14,improbable,probable,0.25
5637,impossible,4,14,improbable,improbable,0.6964285714285714
5638,impossible,4,14,improbable,impossible,0.03571428571428571
5639,impossible,4,14,improbable,inconceivable,0.017857142857142856
5640,impossible,4,14,impossible,probable,0.03571428571428571
5641,impossible,4,14,impossible,improbable,0.125
5642,impossible,4,14,impossible,impossible,0.5892857142857143
5643,impossible,4,14,impossible,inconceivable,0.25
5644,impossible,4,14,inconceivable,probable,0.05357142857142857
5645,impossible,4,14,inconceivable,improbable,0.14285714285714285
5646,impossible,4,14,inconceivable,impossible,0.17857142857142858
5647,impossible,4,14,inconceivable,inconceivable,0.625
5648,impossible,4,15,probable,probable,0.8571428571428571
5649,impossible,4,15,probable,improbable,0.07142857142857142
5650,impossible,4,15,probable,impossible,0.05357142857142857
5651,impossible,4,15,probable,inconceivable,0.017857142857142856
5652,impossible,4,15,improbable,probable,0.23214285714285715
5653,impossible,4,15,improbable,improbable,0.6785714285714286
5654,impossible,4,15,improbable,impossible,0.017857142857142856
5655,impossible,4,15,improbable,inconceivable,0.07142857142857142
5656,impossible,4,15,impossible,probable,0.07142857142857142
5657,impossible,4,15,impossible,improbable,0.125
5658,impossible,4,15,impossible,impossible,0.6964285714285714
5659,impossible,4,15,impossible,inconceivable,0.10714285714285714
5660,impossible,4,15,inconceivable,probable,0.05357142857142857
5661,impossible,4,15,inconceivable,improbable,0.19642857142857142
5662,impossible,4,15,inconceivable,impossible,0.125
5663,impossible,4,15,inconceivable,inconceivable,0.625
5664,impossible,4,16,probable,probable,0.8571428571428571
5665,impossible,4,16,probable,improbable,0.08928571428571429
5666,impossible,4,16,probable,impossible,0.017857142857142856
5667,impossible,4,16,probable,inconceivable,0.03571428571428571
5668,impossible,4,16,improbable,probable,0.19642857142857142
5669,impossible,4,16,improbable,improbable,0.6785714285714286
5670,impossible,4,16,improbable,impossible,0.03571428571428571
5671,impossible,4,16,improbable,inconceivable,0.08928571428571429
5672,impossible,4,16,impossible,probable,0.07142857142857142
5673,impossible,4,16,impossible,improbable,0.21428571428571427
5674,impossible,4,16,impossible,impossible,0.5357142857142857
5675,impossible,4,16,impossible,inconceivable,0.17857142857142858
5676,impossible,4,16,inconceivable,probable,0.08928571428571429
5677,impossible,4,16,inconceivable,improbable,0.125
5678,impossible,4,16,inconceivable,impossible,0.16071428571428573
5679,impossible,4,16,inconceivable,inconceivable,0.625
5680,impossible,4,17,probable,probable,0.8928571428571429
5681,impossible,4,17,probable,improbable,0.08928571428571429
5682,impossible,4,17,probable,impossible,0.0
5683,impossible,4,17,probable,inconceivable,0.017857142857142856
5684,impossible,4,17,improbable,probable,0.21428571428571427
5685,impossible,4,17,improbable,improbable,0.6964285714285714
5686,impossible,4,17,improbable,impossible,0.03571428571428571
5687,impossible,4,17,improbable,inconceivable,0.05357142857142857
5688,impossible,4,17,impossible,probable,0.125
5689,impossible,4,17,impossible,improbable,0.14285714285714285
5690,impossible,4,17,impossible,impossible,0.5535714285714286
5691,impossible,4,17,impossible,inconceivable,0.17857142857142858
5692,impossible,4,17,inconceivable,probable,0.07142857142857142
5693,impossible,4,17,inconceivable,improbable,0.16071428571428573
5694,impossible,4,17,inconceivable,impossible,0.125
5695,impossible,4,17,inconceivable,inconceivable,0.6428571428571429
5696,impossible,4,18,probable,probable,0.875
5697,impossible,4,18,probable,improbable,0.08928571428571429
5698,impossible,4,18,probable,impossible,0.0
5699,impossible,4,18,probable,inconceivable,0.03571428571428571
5700,impossible,4,18,improbable,probable,0.26785714285714285
5701,impossible,4,18,improbable,improbable,0.5714285714285714
5702,impossible,4,18,improbable,impossible,0.08928571428571429
5703,impossible,4,18,improbable,inconceivable,0.07142857142857142
5704,impossible,4,18,impossible,probable,0.14285714285714285
