,sentence,log-prob-5gram_mean,log-prob-gpt2-xl_mean,log-prob-pcfg_mean,rating_arousal_mean,rating_conversational_mean,rating_sense_mean,rating_gram_mean,rating_frequency_mean,rating_imageability_mean,rating_others_thoughts_mean,rating_physical_mean,rating_places_mean,rating_valence_mean
51158,"Timmo uk, yes they are GHQ.",-3.5503013134003,-6.4643855,-12.93266625,1.4375,1.4285714285714,1.5,2.7,1.0,1.0,1.5882352941176,1.4705882352941,1.0714285714286,1.3529411764706
51159,"Dating free Bristol dating site, Ohtwerpen.",-4.1590042710304,-6.6162677,-14.49768375,1.4285714285714,1.0666666666667,2.2666666666667,2.0666666666667,1.3888888888889,1.1538461538462,1.3333333333333,1.8571428571429,1.8666666666667,1.7142857142857
51160,Notice how you reacted to WTF.,-3.340153668608,-5.2647123,-12.5371928571429,3.8333333333333,2.9230769230769,5.1333333333333,5.6666666666667,3.2666666666667,2.6315789473684,4.1333333333333,1.4615384615385,1.0588235294118,2.9285714285714
51161,Double liability putter: As being a!,-3.4847866296768,-8.310736,-14.80337,1.6428571428571,1.0,1.3529411764706,2.1764705882353,1.0,1.125,1.0714285714286,1.4375,1.0,1.375
51162,Spread over 1.65 million-square-feet Warner Bros.,-2.5255544930696,-4.0623116,-14.7516085714286,2.3333333333333,1.5294117647059,3.25,3.75,1.2857142857143,2.6153846153846,1.1333333333333,3.3333333333333,2.5625,2.4285714285714
51163,"And then you're, you're solve, exactly.",-2.5048082603349,-4.9878116,-10.2648990909091,1.5333333333333,2.0,2.0625,2.1875,1.0,1.1538461538462,2.0,1.4,1.0,1.8571428571429
51164,Free Printable Yearly Calendar 2018 Ex1v.,-4.5914857586225,-5.729708,-16.7309428571429,1.6875,1.2142857142857,4.3,3.9,1.5333333333333,2.4,1.1764705882353,4.7647058823529,1.0,2.2352941176471
51165,Get your business online with eUKhost.,-2.9322940309842,-5.2534976,-13.5443142857143,1.3333333333333,1.5,3.0,2.8,1.5714285714286,2.2666666666667,2.0714285714286,1.9285714285714,1.0714285714286,1.5
51166,From stereotaxy to intraoperative MR Am.,-2.9954294681549,-6.237327,-14.4882714285714,1.3888888888889,1.375,1.7222222222222,3.5555555555556,1.0625,1.1333333333333,1.875,1.5,1.0714285714286,1.2941176470588
51167,Expedition crewman ear labelling mach vz.,-4.9383070809501,-7.1955757,-16.5221928571429,1.1666666666667,1.0666666666667,1.5882352941176,2.0588235294118,1.0,1.0,1.5714285714286,2.125,1.6315789473684,1.8823529411765
51168,Currency Converter; Currency XE: Convert MYREUR.,-4.9124463597933,-5.653851,-14.70793,1.4285714285714,1.0,3.4615384615385,3.4615384615385,1.1764705882353,1.4375,1.3888888888889,1.1538461538462,1.1875,1.5294117647059
51169,"Coming in this week, week after.",-3.0405179262161,-5.384837,-11.64842625,1.9444444444444,2.8666666666667,4.5882352941176,3.5882352941176,2.3076923076923,1.5333333333333,2.0714285714286,1.4375,1.2105263157895,3.7647058823529
51170,LGBT on Broadcast TV Season 2007-08??,-3.0218197256327,-7.105633,-15.1230425,2.0,2.0625,4.3636363636364,4.2727272727273,1.8947368421053,2.2857142857143,2.6875,1.7777777777778,1.0666666666667,2.9333333333333
51171,Table a home table runners amazon.,-4.0091782467706,-7.4126368,-14.0344671428571,1.3846153846154,1.1666666666667,1.4705882352941,1.9411764705882,1.0588235294118,1.6153846153846,1.125,4.0714285714286,1.625,2.4736842105263
51172,Same Day Payday Loans Iowa Ia.,-3.8476870911462,-6.4681163,-16.3085142857143,1.5294117647059,1.6,4.1764705882353,3.7058823529412,2.125,2.6875,1.0714285714286,2.2666666666667,2.6666666666667,1.8888888888889
51173,Any city I trip I ain't....,-2.9492456053849,-7.416096,-13.1248022222222,2.4375,1.625,2.1875,2.4375,1.3333333333333,1.2666666666667,2.4736842105263,2.0,2.4285714285714,2.1176470588235
51174,"P.s.- sorry baxman, thread hijack over!",-3.9337614093508,-5.944602,-15.9653375,3.5,1.4166666666667,4.0769230769231,4.0,1.3529411764706,1.1875,2.0555555555556,1.8461538461538,1.0625,1.7058823529412
51175,Another one of my fav -- OK.,-2.9975460725171,-5.6168337,-12.088825,1.6428571428571,3.2307692307692,5.75,4.6666666666667,3.25,1.6,3.5714285714286,1.7058823529412,1.0,2.8888888888889
51176,Ryouri shite Perfect! moritsuke shite wao!!,-4.5643180906773,-6.758397,-17.2510777777778,1.9285714285714,1.0769230769231,1.0833333333333,2.1666666666667,1.0,1.0,1.9285714285714,2.0588235294118,1.2,2.2222222222222
51177,We are back talking about O.J.,-2.4414229057729,-3.5741985,-9.8524928571429,3.1428571428571,4.7142857142857,6.3333333333333,6.1111111111111,4.4285714285714,2.6428571428571,3.5625,2.7333333333333,2.0,2.2666666666667
51178,"Well, we didn't talk about O.J.",-2.0311697510382,-3.0399384,-8.4479226666667,2.3333333333333,5.5,6.4666666666667,6.4666666666667,2.8571428571429,3.3333333333333,3.9285714285714,1.6428571428571,1.3571428571429,1.4166666666667
51179,"More ""Free football picks week 13""",-3.6263492533139,-7.1266036,-14.35380375,1.7647058823529,1.5714285714286,5.1333333333333,4.1333333333333,2.4,1.8461538461538,1.6470588235294,1.5333333333333,2.0,2.0833333333333
51180,"I financial Pak, yang best th..",-4.3357578856604,-8.571077,-16.0348385714286,1.0714285714286,1.0,1.25,2.0833333333333,1.0,1.0,1.1428571428571,1.5882352941176,1.2,1.3888888888889
51181,Roberts Ortus 3 radio review - Which?,-4.0591302599226,-8.916742,-15.6942375,1.3333333333333,1.8125,2.1818181818182,2.4545454545455,1.1578947368421,1.5714285714286,1.5625,1.8333333333333,1.2666666666667,2.0
51182,Open Shelving Kitchen Ideas Danielsantosjr Com.,-4.4429327845573,-8.338168,-15.7090942857143,1.8125,1.1666666666667,2.7272727272727,2.1818181818182,1.375,1.8125,1.1176470588235,3.5333333333333,1.7894736842105,1.5
51183,Produced by Emile and No I.D.,-2.0994972742628,-3.980294,-13.85086,1.4,1.4117647058824,4.625,4.8125,1.5,1.7692307692308,1.4,2.0666666666667,1.5,2.2142857142857
51184,Changing PhD group: Yes or Not?,-3.5942192333085,-6.8002796,-14.7371625,1.3571428571429,1.9375,4.8823529411765,3.9411764705882,1.2352941176471,2.5,2.1428571428571,1.2666666666667,1.0714285714286,1.2307692307692
51185,Shoe. 130. Nike Roshe Two iD.,-4.3067069649696,-6.028934,-16.1379142857143,1.2142857142857,1.0,1.9166666666667,2.0,1.0,1.6666666666667,1.0,2.9411764705882,1.1333333333333,1.6666666666667
51186,"Items where Author is ""Scott, Braden""",-3.9459306342261,-6.2231855,-15.2127911111111,1.5,1.6153846153846,5.0588235294118,4.4705882352941,1.6428571428571,2.5625,1.4285714285714,2.3125,1.25,1.6875
51187,"From his birth in Manchester, New.",-2.5338784115655,-5.1655765,-14.20939375,1.4285714285714,2.2857142857143,4.0555555555556,4.4444444444444,1.7142857142857,2.6428571428571,2.0,1.4666666666667,3.8571428571429,2.2666666666667
51188,"Buat Permintaan Untuk ""Spare Parts Otomotif""",-3.5991632640362,-6.622958,-17.7509,1.1428571428571,1.0714285714286,1.1111111111111,1.5555555555556,1.0714285714286,1.2857142857143,1.0,1.6666666666667,1.3571428571429,1.4
51189,Concrete Patio Cost. Outdoor Patio and.,-3.9395163399833,-5.3156686,-16.0931871428571,1.3333333333333,1.1764705882353,2.8125,2.375,1.0714285714286,2.0769230769231,1.4,3.7333333333333,3.3125,1.5714285714286
51190,Robin Staet detailed compatibility report having.,-3.952085296313,-11.038652,-15.5432571428571,1.5333333333333,1.5,2.2,2.2666666666667,1.0714285714286,1.1333333333333,1.7142857142857,2.5,1.0,1.6666666666667
51191,Sudhoff tradition were suddenly he will.,-2.9974961280823,-8.819049,-12.8604671428571,1.8235294117647,1.1333333333333,1.8235294117647,2.8823529411765,1.0625,1.1875,2.1428571428571,1.1333333333333,1.1111111111111,1.5555555555556
51192,By karl few minutes and selling.,-3.2018333503178,-8.315779,-12.1604928571429,1.4117647058824,1.4285714285714,1.8,2.8666666666667,1.2,1.0769230769231,1.5882352941176,1.1333333333333,1.2,1.5
51193,Surely one of the rats who-?,-2.5765722181116,-5.3412533,-13.1095828571429,3.3333333333333,2.7692307692308,4.0,4.0666666666667,1.6,1.7894736842105,3.1333333333333,2.6923076923077,1.4117647058824,1.7142857142857
51194,"No look, really, this isn't nescess...",-2.6846168924655,-5.6012287,-10.141197,3.5,4.5,5.5625,4.3125,3.3333333333333,2.0666666666667,3.6842105263158,1.5,1.6428571428571,2.3529411764706
51195,"Schleswig - official stamp - ""Commission Interalliee Slesvig""",-4.2012468576431,-5.9835835,-16.352898,1.375,1.0,2.5625,2.875,1.0666666666667,1.7333333333333,1.0,2.25,1.3571428571429,2.1764705882353
51196,"Post office address? ""since 1867 Gindale""",-2.9435421029727,-6.840337,-16.3227333333333,1.1666666666667,1.6875,2.6111111111111,3.1111111111111,1.1875,1.4,2.125,2.0,3.5714285714286,1.9411764705882
51197,High gloss white front with bla..,-3.5024584531784,-6.6843405,-18.0176833333333,1.5,1.9285714285714,3.1666666666667,3.7222222222222,1.2857142857143,2.7142857142857,1.0,2.3333333333333,1.7142857142857,2.0666666666667
51198,"Private school, Harvard, and now Med.",-3.3856194700514,-6.0693874,-11.6485444444444,3.0,3.5384615384615,4.4,4.2,2.6666666666667,3.1578947368421,2.2,2.0,4.0588235294118,3.1428571428571
51199,Walker signed into law 2015 Wis.,-3.1289806206312,-5.3451085,-12.9943742857143,1.8333333333333,1.1333333333333,4.5294117647059,4.1764705882353,1.5384615384615,2.2,1.7857142857143,2.125,1.3684210526316,2.2352941176471
51200,"Analysis and Forecasting, Phoenix, AZ, Amer.",-3.7847378764834,-4.7209363,-14.957142,1.6428571428571,1.2307692307692,4.1764705882353,3.8235294117647,1.2857142857143,1.8125,1.1428571428571,1.4375,3.5833333333333,1.75
51201,Buy sell signals remains a particular.,-3.4786351408277,-9.383339,-12.1209542857143,2.1875,1.625,1.9375,3.1875,1.8,1.5333333333333,1.4736842105263,2.0625,1.7142857142857,2.7058823529412
51202,Condominium terminations are governed by Fla.,-3.9815688399332,-4.794438,-11.1600242857143,2.3333333333333,2.875,5.0555555555556,5.2222222222222,1.6875,1.8666666666667,1.625,2.5,2.5,1.5294117647059
51203,I blew up and confronted O.J.,-2.4443762414157,-4.801494,-11.71028,5.2142857142857,4.2307692307692,6.8333333333333,6.6666666666667,2.875,4.6,6.0714285714286,5.2352941176471,1.6666666666667,1.3333333333333
51204,You reflect trauma seems just say!,-3.8333294561931,-9.7792015,-14.6494285714286,2.6666666666667,1.1875,1.1818181818182,1.7272727272727,1.2631578947368,1.3571428571429,3.4375,1.3333333333333,1.0666666666667,1.8
51205,"URL as, or know meaning Vimeo.",-4.0444925257138,-7.690152,-12.84004875,1.4,1.5,1.2,2.4666666666667,1.2857142857143,1.2666666666667,1.3571428571429,1.7142857142857,1.0,1.5833333333333
51206,This highly economical pencil is su..,-3.8956322669983,-7.353987,-15.9005283333333,1.9333333333333,1.2,2.5,3.4166666666667,1.4117647058824,1.6666666666667,1.5882352941176,2.875,1.4375,1.4615384615385
51207,The personal descriptions enjoy amplified met.,-3.7726407817432,-9.377378,-13.7107771428571,1.9166666666667,1.0769230769231,1.5333333333333,3.6,1.0666666666667,1.1578947368421,1.6666666666667,1.0,1.4117647058824,2.5714285714286
51208,NCAA Pac-12 Football Recruiting: yes. true.,-3.6420719474554,-4.2134337,-15.3439125,1.0714285714286,1.6,3.8,3.4,1.4444444444444,1.3076923076923,1.6666666666667,2.1428571428571,1.8,1.7142857142857
51209,"Don't miss the Evening News, next.",-2.5047400407493,-4.6326623,-9.9885833333333,3.0625,3.0714285714286,6.3,5.2,4.8666666666667,2.9333333333333,2.6470588235294,1.4117647058824,1.6428571428571,2.6470588235294
51210,Gathering Ground Gaming Wholesale Accounts Availible!,-4.2977562149366,-5.691513,-18.5032285714286,2.3571428571429,1.5294117647059,4.4444444444444,4.5555555555556,2.0,1.375,1.25,1.8461538461538,1.1666666666667,2.5
51211,"But this time... well, disappearing, yes.",-3.0931636180196,-5.1404743,-10.088907,3.1428571428571,3.625,3.6470588235294,3.8823529411765,2.4705882352941,1.5714285714286,2.8571428571429,1.8666666666667,1.2857142857143,1.6923076923077
51212,Clippasafe Water Filled Teether - Hand Shap..,-3.6502514600754,-7.3312006,-18.6098142857143,1.125,1.0625,2.5625,2.625,1.0666666666667,2.5333333333333,1.2105263157895,3.25,1.9285714285714,2.8235294117647
51213,"Open crate for airhorn, signifying endex.",-4.0332584619522,-7.6507597,-13.77440625,1.6428571428571,1.6923076923077,2.2941176470588,3.7647058823529,1.0714285714286,2.0,1.2142857142857,3.875,1.25,1.8125
51214,"Builder Skanska unexpectedly proposes lower dividend,..",-4.5923474345888,-7.7076235,-15.97166625,2.0555555555556,1.7333333333333,5.7647058823529,5.2941176470588,1.6923076923077,1.8666666666667,1.8571428571429,1.5,1.0526315789474,1.8823529411765
51215,Kevin has earned the distinction S.P.P.A.,-2.5495533317328,-4.1438665,-11.98162,2.6428571428571,3.4615384615385,5.1764705882353,6.2352941176471,1.6428571428571,2.0,2.8571428571429,1.4375,1.0833333333333,3.0
51216,The ex-partners of colleagues: please avoid.,-3.6355672255158,-5.432621,-13.15050875,2.8,2.1176470588235,5.0,4.875,1.7857142857143,1.8461538461538,3.1333333333333,1.9333333333333,1.0625,1.5
51217,Ghatkoper 15min Away Via Jijamata Marg.,-3.7696487903595,-6.8446794,-17.2710714285714,1.2857142857143,1.1176470588235,2.7777777777778,2.9444444444444,1.1176470588235,1.25,1.0,1.0769230769231,1.5,1.8125
51218,Muri knew secrets about his father??,-2.3673765957356,-7.532656,-13.2983425,4.4705882352941,3.6428571428571,6.2666666666667,5.6666666666667,2.4666666666667,2.4615384615385,4.8235294117647,1.8666666666667,1.4,1.8333333333333
51219,"Likewise, most bones are NOT GOOD.",-2.5846193603107,-6.4499626,-11.79204125,3.2666666666667,2.5882352941176,5.375,6.0625,2.0,2.1538461538462,3.3333333333333,4.4666666666667,1.25,1.2857142857143
51220,Woodrow Wilson gave us the fed.,-2.694256075791,-4.5356207,-11.7448171428571,1.9333333333333,3.5,5.8666666666667,6.1333333333333,1.7857142857143,2.4666666666667,2.8571428571429,2.2142857142857,1.2142857142857,1.5833333333333
51221,Objective resume sales under fontanacountryinn com.,-4.3199605345726,-9.638961,-14.7664771428571,1.0,1.3529411764706,2.7777777777778,3.3888888888889,1.7647058823529,1.875,1.625,1.1538461538462,1.6666666666667,1.9375
51222,Birth: ca 1855 in Bond Co.,-3.8824293102537,-6.5782237,-12.6800475,1.2142857142857,1.0,4.8461538461538,4.3846153846154,1.1764705882353,1.4375,1.8888888888889,1.5384615384615,2.0,1.7647058823529
51223,Purchase Header Archive Pay-to Contact No.,-3.7562665008008,-7.9963264,-16.5431,1.3333333333333,1.375,2.1666666666667,2.4444444444444,1.25,1.2666666666667,1.6875,1.3125,1.0714285714286,1.4117647058824
51224,"Fifty a throw, that the deal??",-2.8290968452181,-7.1635303,-11.9399477777778,3.6875,3.1875,4.5,3.6875,1.7333333333333,2.9333333333333,2.7368421052632,2.5,1.6428571428571,2.9411764705882
51225,Archived from the original on Retrieved.,-1.8006057465682,-4.7275524,-12.3226328571429,1.8125,1.5,3.9,4.4,1.7333333333333,1.5333333333333,1.4705882352941,1.8823529411765,1.0714285714286,1.8823529411765
51226,And now the single word: Veni.,-2.8962688616344,-5.334418,-10.83143375,1.6470588235294,2.0714285714286,5.2,5.7333333333333,1.3333333333333,1.3076923076923,1.5294117647059,1.0,1.4666666666667,1.6666666666667
51227,Sell your home with McInnes Marketing!,-3.8363436971392,-4.6010427,-13.8043514285714,2.2857142857143,2.7058823529412,6.8888888888889,6.4444444444444,3.2941176470588,3.875,2.875,3.7692307692308,2.0833333333333,2.75
51228,"Top ten lists, to be exact.",-2.36319127466,-3.6430655,-10.61346875,2.0555555555556,4.125,6.6111111111111,6.0555555555556,4.1875,2.3333333333333,2.3125,2.0,1.0714285714286,3.4117647058824
51229,"When asked about repealing don't-ask-don't-tell, Sen.",-1.7503755527238,-2.439696,-12.8326575,3.8823529411765,2.5714285714286,4.1333333333333,4.2,1.8666666666667,1.9230769230769,3.6470588235294,1.2,1.4666666666667,1.5833333333333
51230,Ye.. works.. of.. the.. Lord.. and..,-2.7473588841302,-5.0026045,-19.8840666666667,1.7142857142857,2.2142857142857,2.9444444444444,2.3888888888889,1.2142857142857,1.5714285714286,1.8125,2.0,1.5714285714286,2.4
51231,Than expected uk broker hirose uk.,-4.3766741412027,-6.401188,-15.2451885714286,1.1428571428571,1.1764705882353,1.7222222222222,2.0555555555556,1.0588235294118,1.125,1.3125,1.0769230769231,1.3333333333333,1.5
51232,Illustrated Covers From Ephemeral: Request Now!,-3.868417263031,-4.853902,-16.949925,2.2941176470588,1.4285714285714,4.6666666666667,4.7333333333333,1.3333333333333,1.4615384615385,1.6470588235294,2.6,1.5333333333333,1.9166666666667
51233,Home What's On Stage MAMMA MIA!,-2.4562378916889,-5.277493,-14.95543875,2.625,1.3125,2.625,2.375,1.3333333333333,2.6,1.8947368421053,2.625,2.5714285714286,3.4117647058824
51234,"Items where Author is ""Polgar, G.""",-4.069813149316,-6.3789506,-13.577222,1.0714285714286,1.4117647058824,4.6111111111111,4.6666666666667,1.7647058823529,2.125,1.5625,2.2307692307692,1.5,2.0625
51235,Maybe not since I turned Pam.,-3.1346316507884,-7.0330596,-11.5327271428571,2.1333333333333,3.6428571428571,2.6,4.5333333333333,1.2142857142857,1.4,2.0714285714286,1.6428571428571,1.0,1.5
51236,The MVP for Team Rachael Is?,-3.3103855592864,-6.6069946,-15.0666914285714,2.6428571428571,4.25,6.0,5.3846153846154,2.2352941176471,2.375,2.7222222222222,2.2307692307692,1.0625,3.0588235294118
51237,The Justice. source of hair or.,-2.8703469378608,-7.5187473,-11.7326071428571,1.2857142857143,1.4285714285714,1.2777777777778,1.7222222222222,1.1428571428571,1.2857142857143,1.0,1.8666666666667,1.2142857142857,1.7333333333333
51238,"Turin loves me not, nor will.",-3.3119535446167,-5.810232,-12.9662875,2.6470588235294,1.7333333333333,4.2352941176471,3.8235294117647,2.0625,2.5625,5.3571428571429,1.3333333333333,1.1666666666667,1.5
51239,I'm progressive and you fall right.,-3.0111970156431,-6.2839,-11.1473375,2.0,4.5714285714286,5.6666666666667,5.2666666666667,3.3571428571429,3.0,4.5714285714286,1.6428571428571,1.4285714285714,1.9166666666667
51240,When Piacere Michele Imperatore to release??,-2.788147687912,-7.6523,-15.2846675,2.0,2.0,2.8,2.9333333333333,1.0666666666667,1.4615384615385,1.6470588235294,1.2,1.4,1.5
51241,Publishing in a peer-reviewed journal preferred.,-2.5356168672442,-3.6179678,-12.1166471428571,1.9333333333333,2.3125,6.0909090909091,4.8181818181818,3.4736842105263,2.6428571428571,2.125,2.8888888888889,1.6,3.4666666666667
51242,"Dear lady, this is not Ron..",-3.3831571851458,-6.268332,-14.2562128571429,2.8235294117647,3.2142857142857,5.9333333333333,5.7333333333333,1.9333333333333,2.1538461538462,3.7647058823529,1.3333333333333,1.6666666666667,2.0833333333333
51243,"So, I started to protest, ""But-""",-2.2113816440105,-4.7290525,-11.833436,3.2941176470588,5.1333333333333,5.6470588235294,4.7058823529412,4.3125,3.6875,4.7857142857143,1.2666666666667,1.3333333333333,1.8333333333333
51244,"I'm not talking celebrity, vanity, CBS.",-3.0577714964747,-5.820605,-10.208575,1.5333333333333,3.0,3.4375,4.6875,1.6428571428571,1.4615384615385,2.8666666666667,1.5333333333333,1.125,1.6428571428571
51245,"Or, his personal favorite, Riley the.",-3.0839484078544,-5.945195,-16.3273444444444,1.4375,2.1666666666667,3.4545454545455,2.4545454545455,1.5625,1.1875,3.8823529411765,1.0666666666667,1.0,2.5
51246,Polyphonically fatty coagulates had been viagra.,-3.3485613703728,-6.7449174,-12.8544571428571,2.1666666666667,1.0769230769231,1.4666666666667,3.6,1.0666666666667,1.2631578947368,1.0666666666667,1.9230769230769,1.1176470588235,1.7857142857143
51247,"International Journal of Preventive Medicine, 2015-S.",-2.6498475582339,-4.20135,-13.1930125,1.7142857142857,1.6153846153846,5.5882352941176,5.5882352941176,1.9285714285714,2.0,1.0,3.5,1.1666666666667,2.1875
51248,"Adiantum zollingeri Mett. ex Kuhn, Ann.",-4.8908312916756,-4.773831,-15.052545,1.2307692307692,1.0555555555556,1.1176470588235,1.4117647058824,1.0,1.0,1.1875,1.0,1.0,1.6842105263158
51249,"For OPEN HOUSE, Chris Huntington, CNN.",-3.4878072227751,-7.066752,-11.8869251111111,2.3125,1.5,4.125,3.875,1.4666666666667,2.2,1.5263157894737,2.0625,2.2142857142857,2.4117647058824
51250,I got out of the car.,-1.2497885716813,-3.0313191,-7.1005257142857,2.0588235294118,6.1333333333333,7.0,7.0,6.625,6.4375,4.2142857142857,5.6,3.2222222222222,2.3333333333333
51251,They had that sense of history.,-1.9424167786326,-4.62104,-8.4031814285714,2.7647058823529,3.8,6.2941176470588,6.3529411764706,5.125,2.6875,4.3571428571429,1.4666666666667,1.3888888888889,3.3888888888889
51252,We have a lot of power.,-1.3892313401614,-3.0389125,-6.9910342857143,3.9230769230769,5.6111111111111,6.9411764705882,6.9411764705882,5.7058823529412,2.6923076923077,4.0,1.2142857142857,1.1875,4.4736842105263
51253,Inside was a tiny silver sculpture.,-2.9132671143327,-5.6160808,-10.7523642857143,3.6428571428571,4.0,6.8235294117647,6.5882352941176,4.1764705882353,6.3571428571429,2.2857142857143,6.0666666666667,3.2857142857143,4.7692307692308
51254,It's the best I can do.,-1.2574289813638,-2.7195988,-7.28009375,2.8571428571429,6.8125,6.9411764705882,6.7647058823529,6.8823529411765,3.1428571428571,4.2857142857143,1.7333333333333,1.0714285714286,3.4615384615385
51255,They had pictures on the walls.,-2.3014257124492,-4.2514396,-9.0675914285714,2.2142857142857,5.75,7.0,7.0,5.9411764705882,5.5,4.0,6.3076923076923,4.6875,3.7647058823529
51256,We could play a card game.,-2.0268695439611,-4.033617,-9.0664342857143,3.3846153846154,6.3888888888889,6.9411764705882,6.9411764705882,6.0588235294118,5.1538461538462,3.6875,5.3571428571429,1.875,4.8947368421053
51257,I looked down on the ground.,-1.4992861407144,-3.6714246,-8.3189014285714,1.4666666666667,6.0714285714286,6.6,6.1333333333333,5.5,6.0,4.2857142857143,2.8571428571429,4.2857142857143,1.6666666666667
51258,How long can that go on?,-2.5143229280199,-3.4319499,-9.8662971428571,3.5,5.9230769230769,6.8666666666667,6.9333333333333,6.3333333333333,2.4210526315789,4.0,1.4615384615385,1.5294117647059,2.7142857142857
51259,Cas gazed up at the sky.,-3.1702638864517,-4.8291254,-10.2856628571429,2.3333333333333,2.8823529411765,6.875,6.8125,3.7142857142857,6.2307692307692,4.6,4.3333333333333,4.75,4.6428571428571
51260,The family room has a fireplace.,-2.2990793926375,-4.371322,-9.6207142857143,2.5,6.2307692307692,7.0,7.0,5.7857142857143,6.5625,2.5714285714286,6.0,5.75,5.5625
51261,Do they have any special powers?,-2.3614017367363,-3.809302,-9.7426242857143,3.8125,5.75,7.0,7.0,5.0,2.5,3.2352941176471,1.4,1.0526315789474,3.25
51262,We waded out into deeper water.,-2.5307316396918,-4.377109,-10.9473442857143,4.375,4.2142857142857,6.9,6.9,4.7333333333333,5.9333333333333,4.5882352941176,4.4117647058824,5.8571428571429,3.0588235294118
51263,I want to have some fun.,-1.3169425257615,-3.0011559,-8.7694614285714,4.8,6.6,7.0,7.0,6.7647058823529,3.0833333333333,5.2352941176471,1.5,2.1875,5.4615384615385
51264,We wanted to capture the moment.,-1.8767271371824,-3.8074584,-8.05043,3.9375,5.875,6.9375,6.875,5.6666666666667,4.0,5.0526315789474,2.0,3.9285714285714,5.2352941176471
51265,We're hanging out at a campsite.,-2.2632108032703,-3.5754557,-9.815855,3.2857142857143,6.2307692307692,6.9411764705882,6.9411764705882,6.0,6.25,4.2857142857143,4.9375,6.1666666666667,5.875
51266,They pulled into the parking lot.,-1.7579539716244,-3.5007377,-9.1332128571429,2.2,5.5714285714286,7.0,6.9333333333333,6.2857142857143,6.4,2.9285714285714,4.5,5.4285714285714,1.6666666666667
51267,They come in all different colors.,-1.8977988106864,-3.3016725,-9.1464628571429,2.7777777777778,5.8666666666667,7.0,6.7647058823529,6.3076923076923,3.7333333333333,3.0,3.0625,2.0,4.7647058823529
51268,They've got a lot of practice.,-1.4027362000197,-3.1599925,-7.69585875,2.3571428571429,6.1333333333333,6.3333333333333,5.9333333333333,6.1111111111111,3.1538461538462,4.5555555555556,1.7857142857143,1.4,3.7857142857143
51269,It is a very clean structure.,-2.0099118096488,-4.2685723,-8.6976028571429,2.3333333333333,5.0769230769231,6.9333333333333,7.0,5.4666666666667,4.8421052631579,2.3333333333333,3.8461538461538,4.2941176470588,4.5714285714286
51270,He's got such a quick release.,-1.6992293447256,-3.8022547,-9.5881575,3.8823529411765,5.0666666666667,6.2941176470588,6.4117647058824,4.625,3.75,4.6428571428571,1.8,1.2777777777778,2.9444444444444
51271,It was a big open plaza.,-1.9260120476995,-4.960686,-9.0139257142857,2.8333333333333,5.1538461538462,6.8666666666667,7.0,5.7333333333333,6.0526315789474,2.0666666666667,5.3846153846154,6.4117647058824,4.0714285714286
51272,He's got a lot of talent.,-1.2613304029219,-2.7213895,-8.10621875,3.25,6.2857142857143,7.0,6.9,6.1333333333333,3.5333333333333,4.9411764705882,1.7058823529412,1.2142857142857,4.8823529411765
51273,He gazed out the study window.,-3.0767985326903,-4.786749,-11.0008557142857,2.75,3.5,6.6,6.7,5.1333333333333,6.2666666666667,5.3529411764706,4.1764705882353,4.7857142857143,3.9411764705882
51274,Mother is cooking in the kitchen.,-2.456264938627,-4.1208377,-9.8680142857143,3.3333333333333,6.2,7.0,6.9166666666667,6.0,6.5,5.0588235294118,5.25,5.25,5.0
51275,It was so cold and quiet.,-1.9927237033844,-3.9123917,-8.1684171428571,2.9230769230769,5.5555555555556,6.9411764705882,6.8823529411765,6.2941176470588,5.4615384615385,3.625,1.5714285714286,3.3125,2.6842105263158
51276,The boys were picking up apples.,-2.5396540931293,-5.2137165,-9.3623267142857,2.3333333333333,4.4615384615385,7.0,7.0,5.0666666666667,6.4210526315789,3.7333333333333,6.3846153846154,4.7647058823529,4.7857142857143
51277,I looked up at a monitor.,-2.1636766195297,-4.032275,-9.4838714285714,2.0,4.9444444444444,6.8823529411765,6.8823529411765,5.8235294117647,5.8461538461538,3.625,5.7857142857143,3.1875,2.8947368421053
51278,I think it's a time capsule.,-1.3997412249446,-3.1808164,-8.96895375,4.125,4.2857142857143,6.9,6.9,3.9333333333333,4.5333333333333,3.5294117647059,5.2941176470588,2.0,3.4117647058824
51279,There was a moment of silence.,-1.1235212002482,-2.954621,-9.0178942857143,2.2857142857143,4.6,6.9333333333333,6.9333333333333,6.4444444444444,4.3076923076923,3.6666666666667,1.2857142857143,2.0666666666667,2.7142857142857
51280,They look so soft and fluffy.,-2.36448936803,-3.699284,-10.2977342857143,3.5384615384615,6.2222222222222,6.9411764705882,7.0,6.5294117647059,5.6153846153846,3.625,3.9285714285714,2.6875,5.9473684210526
51281,It's a great lyric and story.,-1.9855019375682,-4.423334,-9.772925,3.2857142857143,5.4615384615385,6.3529411764706,6.2352941176471,4.5714285714286,4.0625,3.6428571428571,2.8125,1.3333333333333,5.3125
51282,He walked back to the piano.,-1.8913134911231,-4.1740727,-8.4478428571429,2.4375,4.6666666666667,7.0,7.0,5.125,5.8125,3.9411764705882,6.6,3.3684210526316,3.6875
51283,He had a white T-shirt on.,-1.6958081447519,-3.1695817,-10.0232957142857,2.6428571428571,5.8571428571429,7.0,6.7222222222222,6.2857142857143,6.2142857142857,2.6875,5.3333333333333,2.2142857142857,3.6666666666667
