subject_id,study_id,session_id,trial_index,internal_node_id,time_elapsed,rt,stimulus,slider_start,response,item_id,verb,verb_participle,object,prep,classification_prefix,binary_prefix,sentence_prefix,probable,improbable,impossible,inconceivable,task_type,trial_type,rng_seed,condition,query,session_file_id,unique_id,response_item_normalized,rt_normalized,response_subj_normalized
anon_subject_38,65d4fc29515df31cd1044a85,65d6635f958801b618b96f95,56,0.0-1.0-0.55,222569,2772,"<div style=""font-size:20px;""><p>How likely is it for someone to start a fire using humor?</p></div>",50,0,59,start,starting,a fire,using,starting a fire using,Could someone start a fire using,[NP] started a fire using,kindling,furniture,milk,humor,critical,html-slider-response,0.2197398374140518,inconceivable,How likely is it for someone to start a fire using humor?,session-65d66484155ff,59_inconceivable,-0.90492563589889,-0.8247962697491524,-0.9980196924067574
anon_subject_38,65d4fc29515df31cd1044a85,65d6635f958801b618b96f95,57,0.0-1.0-0.56,225037,2467,"<div style=""font-size:20px;""><p>How likely is it for someone to wear shoes made of traffic?</p></div>",50,0,66,wear,wearing,shoes,made of,wearing shoes made of,Could someone wear shoes made of,[NP] wore shoes made of,leather,wood,stars,traffic,critical,html-slider-response,0.2197398374140518,inconceivable,How likely is it for someone to wear shoes made of traffic?,session-65d66484155ff,66_inconceivable,-0.7247613534475451,-1.0895196666094111,-0.9980196924067574
anon_subject_38,65d4fc29515df31cd1044a85,65d6635f958801b618b96f95,58,0.0-1.0-0.57,227767,2730,"<div style=""font-size:20px;""><p>How likely is it for someone to fill a bucket with acorns?</p></div>",50,76,33,fill,filling,a bucket,with,filling a bucket with,Could someone fill a bucket with,[NP] filled a bucket with,sand,acorns,buildings,time,critical,html-slider-response,0.2197398374140518,improbable,How likely is it for someone to fill a bucket with acorns?,session-65d66484155ff,33_improbable,0.8115929812565216,-0.8612499834151552,0.8334617714097137
anon_subject_38,65d4fc29515df31cd1044a85,65d6635f958801b618b96f95,59,0.0-1.0-0.58,231768,4000,"<div style=""font-size:20px;""><p>How likely is it for someone to wash their hair using applause?</p></div>",50,19,65,wash,washing,[POSS] hair,using,washing [POSS] hair using,Could someone wash [POSS] hair using,[NP] washed [POSS] hair using,shampoo,detergent,a rainbow,applause,critical,html-slider-response,0.2197398374140518,inconceivable,How likely is it for someone to wash their hair using applause?,session-65d66484155ff,65_inconceivable,-0.3356217773609246,0.24104088219969225,-0.5401493264526396
anon_subject_38,65d4fc29515df31cd1044a85,65d6635f958801b618b96f95,60,0.0-1.0-0.59,235251,3482,"<div style=""font-size:20px;""><p>How likely is it for someone to carry groceries inside a tornado?</p></div>",50,38,6,carry,carrying,groceries,inside,carrying groceries inside,Could someone carry groceries inside,[NP] carried groceries inside,a tote bag,a backpack,a tornado,a law,critical,html-slider-response,0.2197398374140518,impossible,How likely is it for someone to carry groceries inside a tornado?,session-65d66484155ff,6_impossible,-0.3622630042441914,-0.20855491968100934,-0.08227896049852183
anon_subject_38,65d4fc29515df31cd1044a85,65d6635f958801b618b96f95,61,0.0-1.0-0.60,238935,3683,"<div style=""font-size:20px;""><p>How likely is it for someone to cut grass using a popsicle?</p></div>",50,0,21,cut,cutting,grass,using,cutting grass using,Could someone cut grass using,[NP] cut grass using,a lawnmower,a scythe,a popsicle,an essay,critical,html-slider-response,0.2197398374140518,impossible,How likely is it for someone to cut grass using a popsicle?,session-65d66484155ff,21_impossible,-0.9006185863330353,-0.0340978614222815,-0.9980196924067574
anon_subject_38,65d4fc29515df31cd1044a85,65d6635f958801b618b96f95,62,0.0-1.0-0.61,241966,3030,"<div style=""font-size:20px;""><p>How likely is it for someone to dry laundry using courage?</p></div>",50,3,30,dry,drying,laundry,using,drying laundry using,Could someone dry laundry using,[NP] dried laundry using,a clothesline,a fan,juice,courage,critical,html-slider-response,0.2197398374140518,inconceivable,How likely is it for someone to dry laundry using courage?,session-65d66484155ff,30_inconceivable,-0.6871709919136844,-0.6008663143722779,-0.9257243714666334
anon_subject_38,65d4fc29515df31cd1044a85,65d6635f958801b618b96f95,63,0.0-1.0-0.62,244570,2604,"<div style=""font-size:20px;""><p>How likely is it for someone to call a friend using a phone?</p></div>",50,100,5,call,calling,a friend,using,calling a friend using,Could someone call a friend using,[NP] called a friend using,a phone,a laptop,a sandwich,mass,critical,html-slider-response,0.2197398374140518,probable,How likely is it for someone to call a friend using a phone?,session-65d66484155ff,5_probable,1.1688547311757278,-0.9706111244131638,1.4118243389307046
anon_subject_38,65d4fc29515df31cd1044a85,65d6635f958801b618b96f95,64,0.0-1.0-0.63,247188,2617,"<div style=""font-size:20px;""><p>How likely is it for someone to grow flowers inside a mug?</p></div>",50,76,35,grow,growing,flowers,inside,growing flowers inside,Could someone grow flowers inside,[NP] grew flowers inside,a pot,a mug,a marble,a sneeze,critical,html-slider-response,0.2197398374140518,improbable,How likely is it for someone to grow flowers inside a mug?,session-65d66484155ff,35_improbable,0.8909980844199507,-0.9593278320879723,0.8334617714097137
anon_subject_38,65d4fc29515df31cd1044a85,65d6635f958801b618b96f95,65,0.0-1.0-0.64,249840,2651,"<div style=""font-size:20px;""><p>How likely is it for someone to write an equation on a billboard?</p></div>",50,78,69,write,writing,an equation,on,writing an equation on,Could someone write an equation on,[NP] wrote an equation on,a chalkboard,a billboard,an atom,a scream,critical,html-slider-response,0.2197398374140518,improbable,How likely is it for someone to write an equation on a billboard?,session-65d66484155ff,69_improbable,0.7095389142987044,-0.9298176829297796,0.8816586520364629
anon_subject_38,65d4fc29515df31cd1044a85,65d6635f958801b618b96f95,66,0.0-1.0-0.65,253118,3278,"<div style=""font-size:20px;""><p>How likely is it for someone to cover a window using curtains?</p></div>",50,100,18,cover,covering,a window,using,covering a window using,Could someone cover a window using,[NP] covered a window using,curtains,sheets,a hair,a chant,critical,html-slider-response,0.2197398374140518,probable,How likely is it for someone to cover a window using curtains?,session-65d66484155ff,18_probable,1.248523454252199,-0.3856158146301659,1.4118243389307046
anon_subject_38,65d4fc29515df31cd1044a85,65d6635f958801b618b96f95,67,0.0-1.0-0.66,258344,5225,"<div style=""font-size:20px;""><p>How likely is it for someone to pop a balloon using cotton balls?</p></div>",50,4,49,pop,popping,a balloon,using,popping a balloon using,Could someone pop a balloon using,[NP] popped a balloon using,a thumbtack,a spear,cotton balls,a story,critical,html-slider-response,0.2197398374140518,impossible,How likely is it for someone to pop a balloon using cotton balls?,session-65d66484155ff,49_impossible,-0.7220981179583247,1.3042741974581082,-0.9016259311532588
anon_subject_38,65d4fc29515df31cd1044a85,65d6635f958801b618b96f95,68,0.0-1.0-0.67,262480,4136,"<div style=""font-size:20px;""><p>How likely is it for someone to make a smoothie using decades?</p></div>",50,0,41,make,making,a smoothie,using,making a smoothie using,Could someone make a smoothie using,[NP] made a smoothie using,a blender,a whisk,wind,decades,critical,html-slider-response,0.2197398374140518,inconceivable,How likely is it for someone to make a smoothie using decades?,session-65d66484155ff,41_inconceivable,-0.7904615216654205,0.35908147883246333,-0.9980196924067574
anon_subject_38,65d4fc29515df31cd1044a85,65d6635f958801b618b96f95,69,0.0-1.0-0.68,265103,2623,"<div style=""font-size:20px;""><p>How likely is it for someone to carve a statue using a nail?</p></div>",50,65,7,carve,carving,a statue,using,carving a statue using,Could someone carve a statue using,[NP] carved a statue using,a chisel,a nail,a sock,laughter,critical,html-slider-response,0.2197398374140518,improbable,How likely is it for someone to carve a statue using a nail?,session-65d66484155ff,7_improbable,0.5807005585918017,-0.9541201587071149,0.5683789279625928
anon_subject_38,65d4fc29515df31cd1044a85,65d6635f958801b618b96f95,70,0.0-1.0-0.69,268505,3401,"<div style=""font-size:20px;""><p>How likely is it for someone to tighten a bolt using a house?</p></div>",50,0,62,tighten,tightening,a bolt,using,tightening a bolt using,Could someone tighten a bolt using,[NP] tightened a bolt using,a wrench,chopsticks,a house,a dream,critical,html-slider-response,0.2197398374140518,impossible,How likely is it for someone to tighten a bolt using a house?,session-65d66484155ff,62_impossible,-0.6332148143025326,-0.27885851032258624,-0.9980196924067574
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,2,0.0-1.0-0.1,75460,8931,"<div style=""font-size:20px;""><p>How likely is it for someone to make a smoothie using wind?</p></div>",50,9,41,make,making,a smoothie,using,making a smoothie using,Could someone make a smoothie using,[NP] made a smoothie using,a blender,a whisk,wind,decades,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to make a smoothie using wind?,session-65d66d2b1a650,41_impossible,-0.5633174062443227,-0.008779928203395985,-1.309394877587646
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,3,0.0-1.0-0.2,85210,9749,"<div style=""font-size:20px;""><p>How likely is it for someone to polish jewelry using music?</p></div>",50,6,48,polish,polishing,jewelry,using,polishing jewelry using,Could someone polish jewelry using,[NP] polished jewelry using,a cloth,a shirt,a chainsaw,music,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to polish jewelry using music?,session-65d66d2b1a650,48_inconceivable,-0.7278376804351043,0.21761618361743754,-1.3978675044516762
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,4,0.0-1.0-0.3,95258,10046,"<div style=""font-size:20px;""><p>How likely is it for someone to fill a bucket with acorns?</p></div>",50,95,33,fill,filling,a bucket,with,filling a bucket with,Could someone fill a bucket with,[NP] filled a bucket with,sand,acorns,buildings,time,critical,html-slider-response,0.6828172603332419,improbable,How likely is it for someone to fill a bucket with acorns?,session-65d66d2b1a650,33_improbable,1.2686251876546812,0.299816238887349,1.2268204258478845
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,5,0.0-1.0-0.4,102843,7584,"<div style=""font-size:20px;""><p>How likely is it for someone to cook dinner out of insects?</p></div>",50,90,16,cook,cooking,dinner,out of,cooking dinner out of,Could someone cook dinner out of,[NP] cooked dinner out of,pasta,insects,the moon,thoughts,critical,html-slider-response,0.6828172603332419,improbable,How likely is it for someone to cook dinner out of insects?,session-65d66d2b1a650,16_improbable,1.3987891111961694,-0.3815862394780448,1.0793660477411677
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,6,0.0-1.0-0.5,110774,7928,"<div style=""font-size:20px;""><p>How likely is it for someone to tighten a bolt using a wrench?</p></div>",50,84,62,tighten,tightening,a bolt,using,tightening a bolt using,Could someone tighten a bolt using,[NP] tightened a bolt using,a wrench,chopsticks,a house,a dream,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to tighten a bolt using a wrench?,session-65d66d2b1a650,62_probable,1.4995054904854679,-0.2863780946536356,0.9024207940131074
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,7,0.0-1.0-0.6,115539,4764,"<div style=""font-size:20px;""><p>How likely is it for someone to fill a purse with coins?</p></div>",50,88,34,fill,filling,a purse,with,filling a purse with,Could someone fill a purse with,[NP] filled a purse with,coins,cream,sofas,luck,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to fill a purse with coins?,session-65d66d2b1a650,34_probable,1.256401046395434,-1.1620716127479112,1.0203842964984808
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,9,0.0-1.0-0.8,162071,7964,"<div style=""font-size:20px;""><p>How likely is it for someone to dry their hands using a liquid?</p></div>",50,6,29,dry,drying,[POSS] hands,using,drying [POSS] hands using,Could someone dry [POSS] hands using,[NP] dried [POSS] hands using,a towel,a sweater,a liquid,freedom,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to dry their hands using a liquid?,session-65d66d2b1a650,29_impossible,-0.8987493501146898,-0.27641445159061606,-1.3978675044516762
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,10,0.0-1.0-0.9,167819,5747,"<div style=""font-size:20px;""><p>How likely is it for someone to chop a carrot using a rag?</p></div>",50,11,10,chop,chopping,a carrot,using,chopping a carrot using,Could someone chop a carrot using,[NP] chopped a carrot using,a knife,a sword,a rag,a color,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to chop a carrot using a rag?,session-65d66d2b1a650,10_impossible,-0.4655111586108066,-0.8900088035549045,-1.2504131263449592
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,11,0.0-1.0-0.10,175368,7547,"<div style=""font-size:20px;""><p>How likely is it for someone to wear shoes made of leather?</p></div>",50,91,66,wear,wearing,shoes,made of,wearing shoes made of,Could someone wear shoes made of,[NP] wore shoes made of,leather,wood,stars,traffic,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to wear shoes made of leather?,session-65d66d2b1a650,66_probable,1.6290317644584724,-0.39182665040392606,1.108856923362511
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,12,0.0-1.0-0.11,185154,9784,"<div style=""font-size:20px;""><p>How likely is it for someone to dry laundry using courage?</p></div>",50,15,30,dry,drying,laundry,using,drying laundry using,Could someone dry laundry using,[NP] dried laundry using,a clothesline,a fan,juice,courage,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to dry laundry using courage?,session-65d66d2b1a650,30_inconceivable,-0.3731553063476443,0.22730305881759547,-1.1324496238595856
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,13,0.0-1.0-0.12,193383,8228,"<div style=""font-size:20px;""><p>How likely is it for someone to make a sandwich using lettuce?</p></div>",50,80,40,make,making,a sandwich,using,making a sandwich using,Could someone make a sandwich using,[NP] made a sandwich using,bread,lettuce,a star,a mile,critical,html-slider-response,0.6828172603332419,improbable,How likely is it for someone to make a sandwich using lettuce?,session-65d66d2b1a650,40_improbable,0.6032043471464063,-0.20334773579513923,0.7844572915277339
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,15,0.0-1.0-0.14,234316,7281,"<div style=""font-size:20px;""><p>How likely is it for someone to drink a cup full of honey?</p></div>",50,35,28,drink,drinking,a cup,full of,drinking a cup full of,Could someone drink a cup full of,[NP] drank a cup full of,water,honey,lightning,minutes,critical,html-slider-response,0.6828172603332419,improbable,How likely is it for someone to drink a cup full of honey?,session-65d66d2b1a650,28_improbable,0.06659082753691928,-0.4654469019251262,-0.5426321114327182
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,16,0.0-1.0-0.15,242349,8031,"<div style=""font-size:20px;""><p>How likely is it for someone to melt a chocolate bar using a napkin?</p></div>",50,36,42,melt,melting,a chocolate bar,using,melting a chocolate bar using,Could someone melt a chocolate bar using,[NP] melted a chocolate bar using,a stove,a radiator,a napkin,a promise,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to melt a chocolate bar using a napkin?,session-65d66d2b1a650,42_impossible,0.14480613746825968,-0.2578710047788852,-0.5131412358113747
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,17,0.0-1.0-0.16,247663,5313,"<div style=""font-size:20px;""><p>How likely is it for someone to display books on a bed?</p></div>",50,82,26,display,displaying,books,on,displaying books on,Could someone display books on,[NP] displayed books on,a shelf,a bed,a galaxy,a sigh,critical,html-slider-response,0.6828172603332419,improbable,How likely is it for someone to display books on a bed?,session-65d66d2b1a650,26_improbable,0.8652779066048522,-1.0101260560368626,0.8434390427704207
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,18,0.0-1.0-0.17,261896,14231,"<div style=""font-size:20px;""><p>How likely is it for someone to cut grass using a scythe?</p></div>",50,83,21,cut,cutting,grass,using,cutting grass using,Could someone cut grass using,[NP] cut grass using,a lawnmower,a scythe,a popsicle,an essay,critical,html-slider-response,0.6828172603332419,improbable,How likely is it for someone to cut grass using a scythe?,session-65d66d2b1a650,21_improbable,0.9832358155228601,1.4580897449633738,0.872929918391764
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,20,0.0-1.0-0.19,332540,8526,"<div style=""font-size:20px;""><p>How likely is it for someone to dock a boat using an anvil?</p></div>",50,92,27,dock,docking,a boat,using,docking a boat using,Could someone dock a boat using,[NP] docked a boat using,an anchor,an anvil,a balloon,a lesson,critical,html-slider-response,0.6828172603332419,improbable,How likely is it for someone to dock a boat using an anvil?,session-65d66d2b1a650,27_improbable,1.941989576402366,-0.12087091266236613,1.1383477989838544
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,21,0.0-1.0-0.20,341942,9400,"<div style=""font-size:20px;""><p>How likely is it for someone to construct a tower out of blocks?</p></div>",50,73,15,construct,constructing,a tower,out of,constructing a tower out of,Could someone construct a tower out of,[NP] constructed a tower out of,blocks,bubbles,sparks,seasons,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to construct a tower out of blocks?,session-65d66d2b1a650,15_probable,1.2443157160157838,0.12102419947872006,0.5780211621783302
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,22,0.0-1.0-0.21,351090,9147,"<div style=""font-size:20px;""><p>How likely is it for someone to climb a tree using oil?</p></div>",50,9,13,climb,climbing,a tree,using,climbing a tree using,Could someone climb a tree using,[NP] climbed a tree using,a ladder,a rope,oil,a poem,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to climb a tree using oil?,session-65d66d2b1a650,13_impossible,-0.9294609302257746,0.051001930174721426,-1.309394877587646
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,23,0.0-1.0-0.22,357005,5913,"<div style=""font-size:20px;""><p>How likely is it for someone to write a letter using a stylus?</p></div>",50,85,68,write,writing,a letter,using,writing a letter using,Could someone write a letter using,[NP] wrote a letter using,a pen,a stylus,a snowflake,a marathon,critical,html-slider-response,0.6828172603332419,improbable,How likely is it for someone to write a letter using a stylus?,session-65d66d2b1a650,68_improbable,0.9801063564185076,-0.8440653383198699,0.9319116696344508
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,24,0.0-1.0-0.23,364805,7798,"<div style=""font-size:20px;""><p>How likely is it for someone to craft a bowl out of clay?</p></div>",50,86,19,craft,crafting,a bowl,out of,crafting a bowl out of,Could someone craft a bowl out of,[NP] crafted a bowl out of,clay,mud,smoke,math,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to craft a bowl out of clay?,session-65d66d2b1a650,19_probable,0.9858567456740011,-0.32235791682565074,0.9614025452557942
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,25,0.0-1.0-0.24,378854,14049,"<div style=""font-size:20px;""><p>How likely is it for someone to dent a car with a nap?</p></div>",50,93,23,dent,denting,a car,with,denting a car with,Could someone dent a car with,[NP] dented a car with,a baseball bat,a dumbbell,a breeze,a nap,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to dent a car with a nap?,session-65d66d2b1a650,23_inconceivable,1.5329382377388001,1.4077179939225526,1.1678386746051979
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,26,0.0-1.0-0.25,387153,8297,"<div style=""font-size:20px;""><p>How likely is it for someone to hang a painting using screws?</p></div>",50,78,36,hang,hanging,a painting,using,hanging a painting using,Could someone hang a painting using,[NP] hung a painting using,screws,string,vapor,a handshake,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to hang a painting using screws?,session-65d66d2b1a650,36_probable,0.9360395762829422,-0.18425075325768506,0.7254755402850471
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,27,0.0-1.0-0.26,395938,8785,"<div style=""font-size:20px;""><p>How likely is it for someone to cover a window using sheets?</p></div>",50,87,18,cover,covering,a window,using,covering a window using,Could someone cover a window using,[NP] covered a window using,curtains,sheets,a hair,a chant,critical,html-slider-response,0.6828172603332419,improbable,How likely is it for someone to cover a window using sheets?,session-65d66d2b1a650,18_improbable,0.9491725707169983,-0.04918803618119757,0.9908934208771375
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,28,0.0-1.0-0.27,411767,15828,"<div style=""font-size:20px;""><p>How likely is it for someone to chill a drink using fire?</p></div>",50,53,9,chill,chilling,a drink,using,chilling a drink using,Could someone chill a drink using,[NP] chilled a drink using,ice,snow,fire,yesterday,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to chill a drink using fire?,session-65d66d2b1a650,9_impossible,0.2212614822419704,1.9000880219534364,-0.01179635024853731
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,29,0.0-1.0-0.28,424089,12321,"<div style=""font-size:20px;""><p>How likely is it for someone to break a coconut using a texture?</p></div>",50,39,2,break,breaking,a coconut,using,breaking a coconut using,Could someone break a coconut using,[NP] broke a coconut using,a rock,a table,a pillow,a texture,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to break a coconut using a texture?,session-65d66d2b1a650,2_inconceivable,0.4117546381625535,0.9294631268976133,-0.4246686089473446
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,30,0.0-1.0-0.29,435833,11742,"<div style=""font-size:20px;""><p>How likely is it for someone to enter a room through a door?</p></div>",50,87,32,enter,entering,a room,through,entering a room through,Could someone enter a room through,[NP] entered a room through,a door,a window,a wall,a theory,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to enter a room through a door?,session-65d66d2b1a650,32_probable,1.0034339274621578,0.7692145343007153,0.9908934208771375
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,31,0.0-1.0-0.30,440198,4364,"<div style=""font-size:20px;""><p>How likely is it for someone to write an equation on a chalkboard?</p></div>",50,80,69,write,writing,an equation,on,writing an equation on,Could someone write an equation on,[NP] wrote an equation on,a chalkboard,a billboard,an atom,a scream,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to write an equation on a chalkboard?,session-65d66d2b1a650,69_probable,0.7559443370782142,-1.2727787578925729,0.7844572915277339
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,32,0.0-1.0-0.31,445618,5419,"<div style=""font-size:20px;""><p>How likely is it for someone to bake a cake inside an oven?</p></div>",50,93,0,bake,baking,a cake,inside,baking a cake inside,Could someone bake a cake inside,[NP] baked a cake inside,an oven,an airfryer,a freezer,a sigh,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to bake a cake inside an oven?,session-65d66d2b1a650,0_probable,1.2180485752877361,-0.9807886625735273,1.1678386746051979
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,33,0.0-1.0-0.32,449966,4345,"<div style=""font-size:20px;""><p>How likely is it for someone to pave a road using cement?</p></div>",50,96,46,pave,paving,a road,using,paving a road using,Could someone pave a road using,[NP] paved a road using,cement,seashells,a comet,happiness,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to pave a road using cement?,session-65d66d2b1a650,46_probable,1.876270542761353,-1.2780373472869444,1.256311301469228
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,34,0.0-1.0-0.33,455766,5799,"<div style=""font-size:20px;""><p>How likely is it for someone to pluck a hair using tongs?</p></div>",50,8,47,pluck,plucking,a hair,using,plucking a hair using,Could someone pluck a hair using,[NP] plucked a hair using,tweezers,tongs,a spoon,sympathy,critical,html-slider-response,0.6828172603332419,improbable,How likely is it for someone to pluck a hair using tongs?,session-65d66d2b1a650,47_improbable,-0.6427054262994405,-0.8756168746860985,-1.3388857532089893
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,35,0.0-1.0-0.34,463733,7965,"<div style=""font-size:20px;""><p>How likely is it for someone to build a bridge out of steel?</p></div>",50,81,4,build,building,a bridge,out of,building a bridge out of,Could someone build a bridge out of,[NP] built a bridge out of,steel,plastic,soup,dance,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to build a bridge out of steel?,session-65d66d2b1a650,4_probable,0.9370552147592648,-0.27613768372775443,0.8139481671490773
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,36,0.0-1.0-0.35,468265,4530,"<div style=""font-size:20px;""><p>How likely is it for someone to hide a gift inside a forest?</p></div>",50,29,37,hide,hiding,a gift,inside,hiding a gift inside,Could someone hide a gift inside,[NP] hid a gift inside,a closet,a forest,a cloud,a gasp,critical,html-slider-response,0.6828172603332419,improbable,How likely is it for someone to hide a gift inside a forest?,session-65d66d2b1a650,37_improbable,-0.007663225322595672,-1.2268352926575383,-0.7195773651607784
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,37,0.0-1.0-0.36,486097,17831,"<div style=""font-size:20px;""><p>How likely is it for someone to paint a wall using a whisper?</p></div>",50,34,45,paint,painting,a wall,using,painting a wall using,Could someone paint a wall using,[NP] painted a wall using,a brush,a mop,a bathtub,a whisper,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to paint a wall using a whisper?,session-65d66d2b1a650,45_inconceivable,0.2029299726282732,2.454454051265331,-0.5721229870540615
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,38,0.0-1.0-0.37,503461,17363,"<div style=""font-size:20px;""><p>How likely is it for someone to call a friend using mass?</p></div>",50,71,5,call,calling,a friend,using,calling a friend using,Could someone call a friend using,[NP] called a friend using,a phone,a laptop,a sandwich,mass,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to call a friend using mass?,session-65d66d2b1a650,5_inconceivable,0.5258959450585786,2.3249266914460764,0.5190394109356435
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,39,0.0-1.0-0.38,514845,11384,"<div style=""font-size:20px;""><p>How likely is it for someone to carry groceries inside a law?</p></div>",50,32,6,carry,carrying,groceries,inside,carrying groceries inside,Could someone carry groceries inside,[NP] carried groceries inside,a tote bag,a backpack,a tornado,a law,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to carry groceries inside a law?,session-65d66d2b1a650,6_inconceivable,-0.5095243880832936,0.670131639396243,-0.6311047382967483
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,40,0.0-1.0-0.39,525994,11148,"<div style=""font-size:20px;""><p>How likely is it for someone to catch a fish in a raindrop?</p></div>",50,14,8,catch,catching,a fish,in,catching a fish in,Could someone catch a fish in,[NP] caught a fish in,a lake,a puddle,a raindrop,an exclamation,critical,html-slider-response,0.6828172603332419,impossible,How likely is it for someone to catch a fish in a raindrop?,session-65d66d2b1a650,8_impossible,-0.2793221447722775,0.6048144237608925,-1.161940499480929
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,41,0.0-1.0-0.40,532943,6948,"<div style=""font-size:20px;""><p>How likely is it for someone to sew a shirt using a needle?</p></div>",50,91,52,sew,sewing,a shirt,using,sewing a shirt using,Could someone sew a shirt using,[NP] sewed a shirt using,a needle,a toothpick,a potato,thunder,critical,html-slider-response,0.6828172603332419,probable,How likely is it for someone to sew a shirt using a needle?,session-65d66d2b1a650,52_probable,1.5602017957839385,-0.5576106002580572,1.108856923362511
anon_subject_49,65d4fc29515df31cd1044a85,65d669841ab800ac961e3ff8,42,0.0-1.0-0.41,544075,11131,"<div style=""font-size:20px;""><p>How likely is it for someone to shave their beard using a belief?</p></div>",50,50,54,shave,shaving,[POSS] beard,using,shaving [POSS] beard using,Could someone shave [POSS] beard using,[NP] shaved [POSS] beard using,a razor,a knife,a teabag,a belief,critical,html-slider-response,0.6828172603332419,inconceivable,How likely is it for someone to shave their beard using a belief?,session-65d66d2b1a650,54_inconceivable,0.468882949088221,0.6001093700922443,-0.10026897711256745
