,item,item_index,count,responses,rt,age,trial_type,rating
13499,small visa,13499,10,[-3  1 -3 -2  1 -1 -2 -1  2  2],4380.1,33.2,crit,-0.6
19159,smooth award,19159,11,[-3 -3 -3  2 -1 -3 -2 -2 -3  1  2],3662.0,39.63636363636363,crit,-1.3636363636363635
2599,smooth basis,2599,14,[ 3  0  0  0 -2  0  2 -1 -3 -3  3 -2  1 -2],3520.785714285714,32.642857142857146,crit,-0.2857142857142857
8265,smooth complexity,8265,17,[ 3  1  2 -3 -2 -2 -3  1 -3  1  2 -1  0 -3  0  1 -2],5266.294117647059,36.11764705882353,crit,-0.47058823529411764
4269,smooth cottage,4269,12,[ 3 -3  0  0  3 -2 -3 -3 -1 -2  1 -3],5044.916666666667,35.0,crit,-0.8333333333333334
15218,smooth discovery,15218,8,[ 1  3 -2 -3  0  3  0  2],3695.5,27.125,crit,0.5
14852,smooth explanation,14852,12,[3 2 3 2 1 1 3 3 2 3 2 3],3404.0,30.166666666666668,crit,2.3333333333333335
8357,smooth fate,8357,16,[ 0 -1 -3 -3 -2  1 -3 -3 -2  1 -2  0  1  1  2 -3],6985.375,38.375,crit,-1.0
5466,smooth footballer,5466,15,[ 1  2  3  3 -2  3  2 -2  3  2  0 -2  2 -3  3],3982.2,39.93333333333333,crit,1.0
14863,smooth harassment,14863,9,[-3 -2  0 -3 -2 -3 -2 -3 -3],4388.222222222223,31.666666666666668,crit,-2.3333333333333335
1178,smooth immigrant,1178,9,[ 0 -3 -3 -3 -2  3  2 -3 -3],3527.0,35.111111111111114,crit,-1.3333333333333333
17206,smooth info,17206,10,[ 0  0 -3  0 -2 -3  1 -3 -1  1],3537.1,37.5,crit,-1.0
10577,smooth instruction,10577,10,[3 0 0 1 1 1 3 2 3 2],3025.3,40.5,crit,1.6
12848,smooth insulation,12848,18,[-3  2  3  0  0  2  1  1 -1 -1  3  3 -2  3  2  3 -1  2],3885.722222222222,35.22222222222222,crit,0.9444444444444444
6034,smooth knowledge,6034,9,[ 3 -1  3 -3 -2  0 -3  3  2],4184.888888888889,39.888888888888886,crit,0.2222222222222222
7365,smooth lack,7365,10,[-3 -3 -2 -3 -2 -3 -3 -2 -3 -1],3524.9,31.0,crit,-2.5
10486,smooth novelist,10486,10,[ 2  3 -2  2 -3  3 -1 -1 -3  1],4505.3,30.9,crit,0.1
8751,smooth pioneer,8751,10,[-1  2  3 -3  1 -3 -1 -2  0 -3],3094.3,31.6,crit,-0.7
17806,smooth plea,17806,8,[ 1  2 -3 -1  2 -3  0  1],4958.5,34.25,crit,-0.125
10980,smooth productivity,10980,10,[ 2  2  1  3  2  3  3 -1  1  3],3053.1,33.7,crit,1.9
14833,smooth reality,14833,9,[ 0  1  1  0  2  3  3 -2  2],3827.5555555555557,37.666666666666664,crit,1.1111111111111112
8780,smooth rejection,8780,12,[-3 -2  2  3  2  0  3 -1  3  2  3  3],3047.9166666666665,31.083333333333332,crit,1.25
6353,smooth remainder,6353,10,[ 0 -3 -1 -3  3 -2  3  2  3  0],6163.6,31.0,crit,0.2
7045,smooth revenge,7045,10,[3 3 0 2 2 3 1 2 2 1],3444.2,27.7,crit,1.9
1517,smooth reviewer,1517,12,[ 3  1  3  3  3  2 -1  3 -2  2  0 -2],4812.083333333333,31.0,crit,1.25
204,smooth stakeholder,204,16,[-2  0  1 -1 -1 -2 -1 -2 -1 -1 -2 -3  1  2  0 -3],7012.9375,35.125,crit,-0.9375
6451,smooth sunshine,6451,10,[-2  1 -3 -1 -3  0 -2  3 -1 -2],3639.2,38.5,crit,-1.0
13252,smooth terrorism,13252,12,[-3 -1 -3 -1 -2 -3 -3 -1 -3 -3 -2 -3],4028.0,34.25,crit,-2.3333333333333335
11141,smooth ton,11141,14,[-3 -1 -3  0 -3 -3 -2  2 -3 -3  3 -1 -2  3],4713.214285714285,33.0,crit,-1.1428571428571428
6683,smooth violation,6683,8,[ 3 -3  1 -3  1  0 -2 -1],7461.5,36.5,crit,-0.5
2217,so-called activation,2217,11,[ 3  2  2  3 -2  3  0 -3 -1  0  0],4398.181818181818,37.36363636363637,crit,0.6363636363636364
563,so-called anyone,563,12,[-2 -3  2 -3  3  1 -3 -3 -3 -2 -3  2],3592.5,33.0,crit,-1.1666666666666667
201,so-called approval,201,11,[-3  2  1  3  1  3  2  1  2  3  3],3934.7272727272725,38.36363636363637,crit,1.6363636363636365
10635,so-called archbishop,10635,12,[ 0  3 -1 -1  3 -2 -2  3  3  2 -1 -2],3957.4166666666665,43.666666666666664,crit,0.4166666666666667
10170,so-called bachelor,10170,9,[ 2  3  0 -3  3  3  3  2  3],5705.0,36.55555555555556,crit,1.7777777777777777
2582,so-called bearing,2582,13,[ 1  2 -1  3  3 -3 -1 -3  3  3  3 -1 -3],4148.384615384615,31.23076923076923,crit,0.46153846153846156
8341,so-called consuming,8341,15,[ 2  0  2  2 -1  1  1  3 -2 -2  2 -1  1  3 -1],3234.733333333333,35.0,crit,0.6666666666666666
8342,so-called conviction,8342,16,[ 3 -1  1  3  2  3 -3  3  2  3 -3  1 -3  3 -2  3],4107.875,36.0625,crit,0.9375
792,so-called coordination,792,10,[ 1  3  1  1  2  1  2  1 -2  1],4382.6,26.0,crit,1.1
12797,so-called discretion,12797,9,[-2  1  3  2  2  3  0  3  2],4751.333333333333,36.333333333333336,crit,1.5555555555555556
194,so-called feeling,194,12,[-3 -3  3 -1  3  1  3  3  3  3  3  3],4491.583333333333,32.583333333333336,crit,1.5
7470,so-called navigation,7470,19,[-2  1  3  1  2 -3  1  2  1  1  3 -3  0  1 -3 -3  2  3  2],5087.684210526316,32.68421052631579,crit,0.47368421052631576
14460,so-called roller,14460,11,[-1 -3  3  0  2  1  0  1 -2  2  3],4350.818181818182,35.9,crit,0.5454545454545454
15889,so-called satisfaction,15889,9,[1 2 3 3 0 1 3 1 2],3774.8888888888887,33.0,crit,1.7777777777777777
11595,so-called teen,11595,12,[ 2  2  0  3 -3 -1  2  3  2 -1  3  3],4009.75,27.75,crit,1.25
15195,so-called temptation,15195,9,[3 2 2 3 2 2 0 3 2],3580.5555555555557,35.888888888888886,crit,2.111111111111111
9624,so-called well-being,9624,16,[3 3 2 2 2 2 3 3 2 3 1 3 3 3 3 0],4444.0,31.6875,crit,2.375
14853,so-called wound,14853,9,[3 2 0 3 3 3 2 2 3],4026.1111111111113,35.44444444444444,crit,2.3333333333333335
15371,social accreditation,15371,9,[3 0 2 3 3 0 3 1 0],9119.0,37.666666666666664,crit,1.6666666666666667
6063,social assassination,6063,15,[ 2  0  0  3 -2  3  2  0 -2  2 -3  0 -2 -3  0],11720.133333333333,38.733333333333334,crit,0.0
2625,social bean,2625,13,[-3 -2 -3 -3 -3 -2 -3 -3  1  2 -2 -2 -1],4822.538461538462,38.53846153846154,crit,-1.8461538461538463
15169,social belt,15169,10,[-3 -1 -3 -1  3  2 -3 -3  0  2],4905.9,39.6,crit,-0.7
258,social blast,258,11,[ 3 -3 -3  0  3  3  1  1  1  1  0],3928.0,30.636363636363637,crit,0.6363636363636364
10634,social breath,10634,9,[-3  0 -3 -3 -3 -2  1 -3 -1],3924.4444444444443,43.666666666666664,crit,-1.8888888888888888
8100,social chip,8100,13,[ 0  0 -3 -3 -3 -3 -2 -3 -1 -3  2 -3  1],4185.846153846154,37.0,crit,-1.6153846153846154
15606,social dead,15606,10,[-3 -3 -3 -3  1 -1 -3 -3 -3 -3],3091.8,31.5,crit,-2.4
19681,social deer,19681,9,[ 0 -3 -3  3 -1 -3  3 -2 -3],5083.111111111111,40.0,crit,-1.0
14091,social diocese,14091,9,[ 1  2  0  1 -1  2 -3  0  1],6183.444444444444,34.0,crit,0.3333333333333333
14140,social dive,14140,9,[-1 -2 -3  2 -1  0  3  3  1],3609.0,35.666666666666664,crit,0.2222222222222222
3987,social fruit,3987,17,[-1 -3  0 -3 -3 -3 -3 -3 -3 -3 -2 -3 -3 -2 -3  2 -3],3532.0,35.05882352941177,crit,-2.2941176470588234
13668,social garage,13668,10,[ 1 -3  0 -3 -3 -2 -1  0 -3 -1],4041.4,45.1,crit,-1.5
13446,social granite,13446,11,[-3 -2 -3 -1 -2 -3 -3  2 -3 -2 -2],5132.363636363636,31.363636363636363,crit,-2.0
958,social heaven,958,11,[ 1 -2 -1 -3  2 -1  3 -1  0  1  3],4661.0,30.09090909090909,crit,0.18181818181818182
2702,social highway,2702,13,[-3 -2  2  2 -3  0 -1  3  1  1  1  0  3],3671.4615384615386,30.46153846153846,crit,0.3076923076923077
943,social hire,943,15,[ 1 -1  2 -1  3  2  3  3  1 -1  3 -2  3  1 -2],6512.466666666666,31.866666666666667,crit,1.0
4136,social masterpiece,4136,11,[ 1 -2 -3  3 -3  3 -2 -2  1 -2 -1],8177.181818181818,29.181818181818183,crit,-0.6363636363636364
3901,social metal,3901,13,[ 3 -3 -2 -2 -2 -2  3 -3 -3 -3 -3 -1 -3],4357.692307692308,36.0,crit,-1.6153846153846154
11711,social onion,11711,14,[-3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3 -3  0 -3],2916.6428571428573,35.785714285714285,crit,-2.7857142857142856
11653,social postcode,11653,13,[ 2 -1 -3  1 -3  0 -3 -3 -3  0 -3  0 -3],3560.3076923076924,26.615384615384617,crit,-1.4615384615384615
19835,social presenter,19835,11,[ 3  0  1  2  2 -1 -3  0  2  1 -1],3185.5454545454545,34.90909090909091,crit,0.5454545454545454
7555,social pump,7555,11,[-2 -2 -3 -3  0  3  2  1  1  2  1],5875.454545454545,31.272727272727273,crit,0.0
11052,social reservoir,11052,11,[ 0  1 -2  1 -1  1 -3 -2 -2 -3  3],4427.454545454545,38.90909090909091,crit,-0.6363636363636364
8385,social rifle,8385,15,[-2 -1  2 -3 -1  3 -3 -3  3 -3 -3 -1 -2 -3 -2],5326.733333333334,36.06666666666667,crit,-1.2666666666666666
9622,social terminus,9622,15,[ 1 -3  0  1 -1 -3  1  3  0 -2  0  3 -1 -3 -3],5136.133333333333,30.4,crit,-0.4666666666666667
8269,social tile,8269,13,[ 1 -2 -1 -3 -1  1 -3  1  3 -2 -3 -3 -3],2942.6923076923076,34.53846153846154,crit,-1.1538461538461537
4487,social voltage,4487,10,[-2 -3 -3 -2 -3 -2 -3 -3 -3 -3],3323.8,40.6,crit,-2.7
5619,social wool,5619,12,[-3 -3 -2 -3 -3 -3 -2 -2 -3 -3 -3 -2],2817.9166666666665,38.583333333333336,crit,-2.6666666666666665
19843,social wrestler,19843,10,[-2 -3  3  3 -2 -1  1  3 -2  1],4085.9,35.8,crit,0.1
15134,soft antiquity,15134,10,[ 0 -1 -1 -3 -2 -2  0 -1 -3 -1],6073.2,35.1,crit,-1.4
13609,soft artery,13609,13,[-2  3  0  3 -3  2 -3 -2  2  1  1  1 -3],5888.384615384615,34.53846153846154,crit,0.0
11211,soft authentication,11211,11,[-3 -3  0 -2 -3  1  2  0  3 -1 -2],10915.0,33.90909090909091,crit,-0.7272727272727273
7808,soft contamination,7808,11,[ 0  1 -3 -2 -1  0  2  0 -3  3 -3],7952.909090909091,29.818181818181817,crit,-0.5454545454545454
8079,soft courtyard,8079,10,[-1 -3  2 -3 -1  1 -1 -3  3 -3],6073.8,33.1,crit,-0.9
15811,soft crater,15811,10,[-1 -3  0 -2  1  0 -3 -1  2 -2],3605.8,38.1,crit,-0.9
1576,soft election,1576,16,[-2  2  2  0 -1 -2  3 -3 -1 -2  0 -3 -2  1 -1 -3],3454.5625,34.4375,crit,-0.75
15542,soft glimpse,15542,14,[-3  0  2  3  1  3  3  2  3  2 -2  3  3  2],3930.714285714286,34.714285714285715,crit,1.5714285714285714
2765,soft injustice,2765,10,[-3  3  1 -3  2  2 -2 -2 -3  2],3396.7,28.8,crit,-0.3
1486,soft inning,1486,11,[ 2 -3 -3  2  3  0 -1  3 -3 -2 -3],6437.454545454545,33.0,crit,-0.45454545454545453
16803,soft keyword,16803,11,[-1 -2 -3  2  3 -1 -3 -3 -2 -3 -3],11046.727272727272,34.72727272727273,crit,-1.4545454545454546
18835,soft likelihood,18835,10,[ 0 -2  1  0  2  0 -3 -3 -2  1],10623.4,36.4,crit,-0.6
6611,soft livestock,6611,11,[-3  3 -3 -3 -1  0 -2 -3 -2  1 -1],4265.0,39.54545454545455,crit,-1.2727272727272727
7250,soft manuscript,7250,9,[-3 -1 -3  3 -2 -3 -1 -3 -2],5717.333333333333,42.666666666666664,crit,-1.6666666666666667
7722,soft marathon,7722,10,[-3 -3 -3 -3  0 -3 -3 -3 -1 -1],3829.8,39.1,crit,-2.3
8317,soft motto,8317,14,[ 3  1  1  2 -3 -3  1  3  3 -1 -2 -3 -2 -3],7339.785714285715,42.0,crit,-0.21428571428571427
14124,soft obstacle,14124,14,[ 3  2  2  2 -3 -2  3  1  3  1  3  0  3  2],3171.0714285714284,29.571428571428573,crit,1.4285714285714286
329,soft orbit,329,12,[-2 -3  0 -3 -1 -3 -2 -1 -2  1  0  1],6438.916666666667,36.5,crit,-1.25
6676,soft pitcher,6676,11,[ 0  3 -3  0 -1 -1 -1  0  3  2  1],3956.0,35.09090909090909,crit,0.2727272727272727
13958,soft poison,13958,10,[-3  0  0 -2  2 -3 -1 -2  0 -2],9029.1,32.9,crit,-1.1
19519,soft reason,19519,10,[ 2  2 -1  3  0  1  1  1  1 -3],3520.4,43.5,crit,0.7
1449,soft recognition,1449,11,[-3  1 -3 -2  1 -1 -2  3 -3  1  1],6129.363636363636,32.81818181818182,crit,-0.6363636363636364
8310,soft registration,8310,16,[ 3 -1 -2 -2  3 -2 -2 -3  3 -1 -3  1  3  1  1 -3],8528.0625,37.4375,crit,-0.25
2197,soft songwriter,2197,9,[ 3 -3 -3  2  2  0  3  3  3],5622.333333333333,34.55555555555556,crit,1.1111111111111112
15905,soft sum,15905,9,[-3 -3  0 -2 -3  3 -2 -2 -3],3291.5555555555557,28.666666666666668,crit,-1.6666666666666667
15141,soft taxation,15141,11,[ 3  1  1  1  3 -3 -2  1 -2  3  1],5189.909090909091,40.81818181818182,crit,0.6363636363636364
15194,soft transmitter,15194,14,[-2  0  0  3  2 -3  2  1 -1 -3  3 -2  3 -3],5363.214285714285,34.785714285714285,crit,0.0
15185,solar adviser,15185,13,[-2 -3  3 -1 -1 -2 -3  3  1  1 -3 -3 -3],5011.923076923077,39.69230769230769,crit,-1.0
1269,solar advocacy,1269,9,[-3  2  1  1 -1 -1 -3 -3 -1],5089.111111111111,42.111111111111114,crit,-0.8888888888888888
9358,solar appeal,9358,10,[ 2 -1 -1  3 -3 -2 -1 -1 -2 -2],5603.4,31.0,crit,-0.8
17232,solar apple,17232,11,[-2 -3 -3  1 -3 -3 -3 -3 -3 -3 -3],3414.090909090909,36.72727272727273,crit,-2.5454545454545454
12799,solar apprentice,12799,10,[-1 -2 -3  0 -2 -3  2  3 -3  2],5480.5,31.6,crit,-0.7
19507,solar board,19507,13,[ 1  1 -1 -3  1  0 -2 -2  3  1  2 -1 -3],4494.846153846154,35.69230769230769,crit,-0.23076923076923078
17649,solar boss,17649,15,[-3  1 -3 -3 -2 -3 -3 -2 -3 -3 -3  0 -1 -3  3],3255.733333333333,38.266666666666666,crit,-1.8666666666666667
6377,solar breed,6377,12,[-3 -3 -3 -3 -3 -3 -2  0 -3 -3 -3 -3],4707.916666666667,33.083333333333336,crit,-2.6666666666666665
14393,solar cast,14393,9,[-2 -3 -2  2  0  0 -1  1 -1],3588.3333333333335,34.333333333333336,crit,-0.6666666666666666
13180,solar clarification,13180,12,[-2  3  1 -3 -3 -1  2 -2 -3  1  2 -2],3646.8333333333335,30.833333333333332,crit,-0.5833333333333334
19915,solar coalition,19915,9,[ 0 -3  0 -1 -1 -1  0 -2  2],4777.111111111111,34.666666666666664,crit,-0.6666666666666666
5964,solar confrontation,5964,9,[-3  2 -3 -3 -3 -3 -3 -3 -3],3077.6666666666665,34.22222222222222,crit,-2.4444444444444446
16839,solar congregation,16839,10,[-2 -2 -2  0 -3 -3 -1 -3  0  2],4850.4,42.1,crit,-1.4
19305,solar convoy,19305,9,[ 1 -3  2  0  0 -3 -2 -3  1],3147.8888888888887,35.22222222222222,crit,-0.7777777777777778
17219,solar debate,17219,12,[ 2  2  2  1  0 -2  3 -1  3 -1  2 -3],4793.083333333333,29.083333333333332,crit,0.6666666666666666
19403,solar examiner,19403,13,[ 0  3  1 -2  0 -2  2  1 -3 -2  3  1  2],4320.846153846154,39.0,crit,0.3076923076923077
19847,solar fat,19847,9,[-3 -1 -3 -3 -3 -3 -3 -2 -3],3966.777777777778,32.77777777777778,crit,-2.6666666666666665
15505,solar inspiration,15505,10,[ 1  1  1 -2 -3 -3  0 -3  0  3],3822.6,33.3,crit,-0.5
8448,solar node,8448,11,[ 0 -3  1  0  2  0 -3  1  2 -3  3],4051.4545454545455,32.63636363636363,crit,0.0
17947,solar nursery,17947,8,[-2 -2  0 -3 -3 -3  3 -1],5860.875,38.375,crit,-1.375
95,solar paradigm,95,10,[-2 -3 -3 -3 -1 -2 -3 -1 -2 -2],4178.6,38.2,crit,-2.2
15727,solar participation,15727,11,[-2 -3  0 -3 -3 -3 -3 -2 -2  1  3],3667.3636363636365,32.81818181818182,crit,-1.5454545454545454
7930,solar plug,7930,11,[ 0 -3 -1  1  2 -1 -3 -3  3 -3  0],6308.0,36.18181818181818,crit,-0.7272727272727273
17171,solar portrayal,17171,14,[-3 -1 -3 -3 -1  0 -3 -1 -1 -2  0 -1 -3 -1],3647.1428571428573,28.785714285714285,crit,-1.6428571428571428
11176,solar precaution,11176,10,[ 2  3 -1  3 -1 -3 -2 -3 -1  1],5270.2,32.6,crit,-0.2
7921,solar purchaser,7921,12,[-3  3  0 -3  2  1 -3 -3 -2  1  1 -3],12383.666666666666,37.083333333333336,crit,-0.75
9824,solar single,9824,13,[-3 -1 -3 -3 -3 -3 -3 -3 -3 -3 -1  1 -1],4432.0,32.75,crit,-2.230769230769231
12334,solar statement,12334,11,[-3  0 -3 -1 -2 -3 -3 -2 -3 -1 -1],5046.090909090909,33.09090909090909,crit,-2.0
17376,solar suspicion,17376,10,[-3 -3 -3  0 -3 -3 -2  3 -3  1],3632.7,40.9,crit,-1.6
9830,solar syndrome,9830,10,[ 3 -3  0 -3  0 -3 -3 -3  0  3],6070.2,34.6,crit,-0.9
5184,solar trophy,5184,15,[-2  0 -3 -1 -2 -3  0 -2 -3 -2 -3 -2 -2 -3  1],4040.866666666667,34.333333333333336,crit,-1.8
2996,solar truth,2996,18,[-2 -2 -3 -2 -3 -1 -1 -2 -3 -3  0 -2  2 -3 -3 -3 -2 -2],4230.777777777777,35.27777777777778,crit,-1.9444444444444444
2925,solar widow,2925,11,[-3  3  2 -3 -3 -3 -3 -3 -2 -3  3],3371.6363636363635,36.72727272727273,crit,-1.3636363636363635
12631,solar worm,12631,8,[-3  1 -3  2 -1 -3 -2 -3],3975.875,35.125,crit,-1.5
4405,solar wound,4405,9,[-3  0 -3  1 -2 -3 -3  3 -1],4126.444444444444,45.22222222222222,crit,-1.2222222222222223
11425,sole DIY,11425,14,[-3 -1 -3  2  2  1 -2  0  3 -1 -1 -2  1  2],5548.785714285715,30.142857142857142,crit,-0.14285714285714285
10842,sole asthma,10842,10,[ 2 -3 -3 -3 -3 -3 -3 -3 -2 -2],5002.7,30.9,crit,-2.3
12012,sole broadcasting,12012,10,[ 3 -1 -2  3  3  3  1 -1  3  3],7361.7,32.9,crit,1.5
1313,sole conference,1313,11,[-2  3  2  2  3  2  1 -2  0 -1  1],4122.818181818182,34.72727272727273,crit,0.8181818181818182
10890,sole cow,10890,12,[ 3 -3  0  1 -3  3  3 -3  3 -3  1  1],3383.3333333333335,33.166666666666664,crit,0.25
16922,sole dinner,16922,10,[-2  1  2 -2 -1 -2 -3  0  1  1],3963.9,41.2,crit,-0.5
12734,sole drum,12734,8,[ 0 -2  1  0  2 -3  1  2],9884.625,35.25,crit,0.125
7969,sole earth,7969,11,[-3 -2  1  2  1 -3  2  3  0 -2 -3],7447.909090909091,41.72727272727273,crit,-0.36363636363636365
18820,sole encryption,18820,9,[ 1 -2  0  2 -3  3 -3  1  1],3938.1111111111113,36.333333333333336,crit,0.0
12222,sole fairy,12222,9,[-3 -1 -2  3  1  0 -2  1  3],4201.333333333333,36.666666666666664,crit,0.0
12188,sole final,12188,9,[-3  3 -1 -3 -3 -1  2  0 -1],6987.777777777777,33.888888888888886,crit,-0.7777777777777778
656,sole footage,656,12,[-2  2 -2 -3  3 -1  0  3  1  2 -3  2],3832.0,28.166666666666668,crit,0.16666666666666666
11615,sole gravel,11615,11,[ 3  1  1 -3 -1  0 -1 -2  2 -3 -3],6068.909090909091,29.0,crit,-0.5454545454545454
12779,sole honey,12779,9,[-3 -3 -3 -3 -3 -2 -3 -3 -3],5602.555555555556,30.11111111111111,crit,-2.888888888888889
2875,sole lawsuit,2875,10,[ 2 -2  3  3  2  3 -3  2  3  2],4753.2,33.4,crit,1.5
6796,sole lending,6796,14,[-3  3  1  1  3 -2 -3 -1 -2 -2 -1 -3  0 -2],4933.642857142857,35.357142857142854,crit,-0.7857142857142857
4479,sole muscle,4479,10,[-3  0 -2  1  0 -2  2  3 -2  0],4404.9,32.5,crit,-0.3
13730,sole notation,13730,10,[ 3 -3 -1 -3  3 -3  2  3  1  2],13117.6,35.8,crit,0.4
19705,sole orbit,19705,10,[ 3  3  3  0 -3  1  2  1 -1 -3],3677.1,37.8,crit,0.6
1646,sole packaging,1646,10,[-3  0  0  2  3  0 -3 -3  0  2],3861.1,39.7,crit,-0.2
8473,sole patience,8473,12,[ 0  1  1 -3 -1 -2  0  3  0 -3  3  0],4737.75,29.166666666666668,crit,-0.08333333333333333
5636,sole percussion,5636,9,[-3  0  1 -1  0  3 -2 -3 -2],6176.333333333333,30.22222222222222,crit,-0.7777777777777778
15356,sole pest,15356,12,[ 2 -2 -2  1 -1 -3  3 -3  0  2 -3  1],3717.1666666666665,36.666666666666664,crit,-0.4166666666666667
9832,sole polymer,9832,9,[-3  0 -3  1 -1 -1  1  1 -1],4044.6666666666665,29.333333333333332,crit,-0.6666666666666666
16285,sole publishing,16285,14,[ 1 -1  3  0  3  3 -3  1  1 -2  3 -2  2  0],6667.285714285715,27.357142857142858,crit,0.6428571428571429
9771,sole repeat,9771,13,[-2  1 -2  0  3  1 -3  3  1  1 -3 -3 -1],4662.153846153846,35.46153846153846,crit,-0.3076923076923077
12893,sole slavery,12893,11,[-3  3 -3 -3 -2 -1 -1 -2 -1  1  2],5823.181818181818,32.09090909090909,crit,-0.9090909090909091
18270,sole speaking,18270,12,[-2  0 -3  0 -3 -3 -3 -3  2 -3  3 -2],18937.666666666668,37.083333333333336,crit,-1.4166666666666667
12355,sole speciality,12355,10,[3 1 3 3 3 3 3 2 1 3],7438.8,33.6,crit,2.5
14255,sole spider,14255,13,[ 0 -2 -2 -1 -2 -2  2 -3  2 -3  1 -2  1],4627.2307692307695,36.30769230769231,crit,-0.8461538461538461
11241,sole strain,11241,11,[ 2  1  3  1 -3  2  1 -2  1 -1 -2],4180.636363636364,36.09090909090909,crit,0.2727272727272727
5201,sole verse,5201,11,[ 1 -2  3  3  1  1  3  3  3  0  3],12298.0,34.81818181818182,crit,1.7272727272727273
19739,solid Buddhist,19739,8,[-3  2  0  2  2  1  3 -3],4112.0,33.25,crit,0.5
12831,solid allegation,12831,14,[ 3  2  2  3  2  3  2  3  3  3  1  2  0 -2],4552.928571428572,28.285714285714285,crit,1.9285714285714286
18086,solid ambulance,18086,10,[ 1 -1 -3  3 -2  3 -3  2  0 -1],3595.3,32.9,crit,-0.1
4491,solid cheer,4491,17,[-3  2  2  3 -1  3  2 -3  1  2  0  1 -1 -1  3  1  0],6223.941176470588,39.23529411764706,crit,0.6470588235294118
18583,solid choir,18583,14,[ 2  3  1  1 -3 -3  0 -2  1 -2  0  3 -1  1],5728.214285714285,33.357142857142854,crit,0.07142857142857142
7125,solid clan,7125,11,[-2 -2  2  2  0  2  1  3 -2  2  1],3699.818181818182,26.636363636363637,crit,0.6363636363636364
12439,solid cleaning,12439,9,[ 3  3 -3 -2  3  3  3  3 -1],3016.222222222222,40.111111111111114,crit,1.3333333333333333
12402,solid dependence,12402,11,[2 3 0 2 3 3 1 3 3 1 3],3387.909090909091,31.90909090909091,crit,2.1818181818181817
4358,solid exile,4358,13,[ 2 -2  0 -3 -3 -2 -3  3 -3 -1 -2 -1 -2],3756.846153846154,40.23076923076923,crit,-1.3076923076923077
5130,solid farming,5130,11,[-3 -3  3  1  1 -3  1  1  0  1 -3],3681.090909090909,37.09090909090909,crit,-0.36363636363636365
10495,solid final,10495,14,[-3  3  1  2  1 -3  2  1  2 -2  3  2  0 -3],3842.714285714286,29.642857142857142,crit,0.42857142857142855
2530,solid grazing,2530,16,[-2 -3  2 -1 -1 -2 -3  3 -3 -3 -2 -2 -1  0 -3  0],5843.9375,35.25,crit,-1.3125
15367,solid invasion,15367,10,[ 2 -3  2  1 -2 -2 -3  1  0 -1],5818.8,38.8,crit,-0.5
1578,solid occurrence,1578,8,[ 0 -1 -3  0  1  3  3  3],3962.875,32.75,crit,0.75
12405,solid poster,12405,9,[3 1 0 3 3 0 0 1 0],4718.444444444444,37.888888888888886,crit,1.2222222222222223
12091,solid prison,12091,12,[ 2 -3 -2  2  1  2 -2 -2  3  3  3  1],4220.25,33.75,crit,0.6666666666666666
1926,solid retreat,1926,13,[ 2  2 -3  1 -1  2  2 -2  1  2  1 -3 -3],4099.076923076923,31.0,crit,0.07692307692307693
9152,solid sibling,9152,8,[ 3 -3 -2 -3 -2  1 -3 -2],3211.5,26.375,crit,-1.375
18244,solid surveyor,18244,9,[ 2  0  1 -1 -1 -3  1 -3 -1],4138.444444444444,39.44444444444444,crit,-0.5555555555555556
10875,solid tobacco,10875,9,[ 1  1  2  3 -3  3 -3  1  2],5937.555555555556,38.333333333333336,crit,0.7777777777777778
567,solid transparency,567,17,[ 3  0 -1  3  0  1 -3 -3 -3  1  0  2 -3 -3  3  0  0],6208.35294117647,35.0,crit,-0.17647058823529413
4570,solid yesterday,4570,9,[ 3 -3 -3 -3 -3  0  0  2 -3],3654.777777777778,29.0,crit,-1.1111111111111112
10088,sophisticated ambition,10088,11,[ 3  2 -1  2  0  0  0 -3  3  3 -3],7167.090909090909,29.727272727272727,crit,0.5454545454545454
14528,sophisticated auditor,14528,9,[-3  2  2  3  3  1  3  2  2],4804.333333333333,38.111111111111114,crit,1.6666666666666667
9607,sophisticated bell,9607,9,[-3 -2  2  3 -2 -1  3 -3  0],5866.555555555556,29.444444444444443,crit,-0.3333333333333333
10903,sophisticated butter,10903,12,[-3  0  3 -3 -1 -2  3 -3  1  2 -2 -2],5994.25,32.666666666666664,crit,-0.5833333333333334
12125,sophisticated cancer,12125,12,[-3  1 -3 -3 -3 -3 -3 -3 -2 -2 -2  1],4009.4166666666665,32.666666666666664,crit,-2.0833333333333335
1321,sophisticated civilian,1321,12,[ 2  3  2  2 -2 -3  2  3  3  2  3  2],2955.0,31.583333333333332,crit,1.5833333333333333
11029,sophisticated claimant,11029,18,[-2  1  2  0  1  2 -1 -2  1  1 -2  3  0  2  3  3 -2  0],4404.777777777777,41.94444444444444,crit,0.5555555555555556
4163,sophisticated cliff,4163,11,[-3 -3 -2  3 -3 -2 -2 -3 -3 -3 -3],3217.7272727272725,31.181818181818183,crit,-2.1818181818181817
7565,sophisticated coastline,7565,13,[ 2 -3  0  0 -3 -2 -1  1 -2 -2 -2  3 -1],4645.538461538462,36.61538461538461,crit,-0.7692307692307693
8883,sophisticated concert,8883,10,[0 3 3 3 3 0 1 1 3 1],3947.7,33.7,crit,1.8
12209,sophisticated cone,12209,12,[-3  0  0 -3 -2 -3  3 -2  1 -3 -3 -1],5676.916666666667,34.916666666666664,crit,-1.3333333333333333
